Unnamed: 0,question,answer,파일명,result
35,공개매수 기간 중 투자자들이 주의해야 할 주요 사항은 무엇입니까?,"공개매수 기간 중에는 주가가 급격히 변동할 가능성이 있으며, 특히 경쟁 과열이나 근거 없는 풍문에 현혹되지 않도록 전자공시시스템(DART)을 통해 정확한 정보를 확인해야 합니다. 또한, 공개매수가 장외거래로 세금 등의 영향을 받을 수 있음을 고려해야 합니다.",241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).pdf,"공개매수 기간 중 투자자들이 주의해야 할 주요 사항은 다음과 같습니다:

1. **주가 변동성**: 공개매수 기간 중 또는 종료 이후에 관련 종목의 주가가 급격히 하락할 수 있습니다. 특히 경영권 분쟁과 관련된 공개매수의 경우, 양측의 합의 등으로 인해 주가가 급락할 수 있으므로 주의가 필요합니다 (출처: Passage 0, Passage 1).

2. **정확한 정보 확인**: 근거 없는 풍문이나 루머에 현혹되지 말고, 전자공시시스템(DART) 등을 통해 공개매수 신고서와 같은 정확한 정보를 확인해야 합니다 (출처: Passage 1, Passage 2).

3. **세금 고려**: 공개매수는 장외거래로 양도소득세 및 배당소득세 등이 발생할 수 있으므로, 세금에 따른 영향을 충분히 고려해야 합니다 (출처: Passage 1).

4. **매수 응모의 어려움**: 공개매수 종료일 및 직전 영업일에 주식을 매수하는 경우, 공개매수 응모가 어려울 수 있습니다. 주식의 소유권은 매수한 즉시 취득되지 않고, 두 번째 영업일에 최종적으로 취득되기 때문입니다 (출처: Passage 1).

5. **조건 변경 가능성**: 공개매수자는 공개매수 종료 전에 매수가격이나 조건 등을 변경할 수 있으며, 이러한 변경은 투자자에게 불리할 수 있습니다. 따라서 관련 공시 내용을 정확히 확인해야 합니다 (출처: Passage 4).

이러한 사항들을 유의하여 투자 결정을 내리는 것이 중요합니다 (출처: Passage 3)."
36,구글이 시행하는 금융서비스 인증 절차의 주요 내용은 무엇입니까?,"구글은 국내에서 금융상품 광고를 하려는 광고주에게 금융위원회 등록 여부를 확인하는 인증 절차(FSV)를 마련하였습니다. 인증받지 못한 광고주는 금융상품 광고를 게재할 수 없으며, 이는 2024년 11월 7일부터 시행됩니다​.",241008 (보도자료) 불법사금융 척결 실무TF 개최.pdf,"구글이 시행하는 금융서비스 인증 절차의 주요 내용은 다음과 같습니다:

1. **인증 대상 선정**: 광고주는 Google Ads 계정을 생성할 때 사업 정보, 광고 목적 및 유형, 웹사이트 주소, 광고 대상 등을 기재해야 하며, 구글은 이를 바탕으로 금융서비스 인증 대상 광고주 여부를 결정합니다. 특정 금융서비스 광고를 게재하기 위해서는 사전에 금융당국의 승인을 받은 금융회사임을 입증해야 합니다 (출처: Passage 2).

2. **인증 절차**: 금융서비스를 광고하거나 금융서비스를 탐색하는 고객을 대상으로 광고를 하고자 하는 광고주는 구글에 광고를 게재하기 전에 인증을 받아야 합니다. 광고주의 정보가 금융위원회에 등록된 금융회사 정보와 일치하는지 확인하며, 만약 일치하지 않으면 인증을 통과하지 못하고 광고를 게재할 수 없습니다 (출처: Passage 3, Passage 4).

3. **비금융 광고주에 대한 검증**: 금융서비스를 직접 광고하지 않지만 금융서비스를 찾는 고객을 대상으로 광고하는 비금융 광고주에 대해서도 사업의 성격에 따라 광고의 타당성을 검증합니다. 타당성이 없다고 판단되면 인증을 통과하지 못합니다 (출처: Passage 0).

4. **사후 인증 절차**: 최초에 인증심사 대상이 아니었던 광고주도 사업 정보나 광고 목적에 따라 사후적으로 인증심사 대상으로 확인될 수 있으며, 이 경우 광고는 중단되고 인증 절차를 진행해야 합니다 (출처: Passage 0).

이러한 절차는 구글의 금융서비스 광고가 안전하고 신뢰할 수 있도록 하기 위한 것입니다 (출처: Passage 3)."
37,"2024년 상반기 개인사업자대출119 프로그램으로 지원된 총액은 얼마이며, 주된 지원 유형은 무엇입니까?","2024년 상반기 개인사업자대출119 프로그램을 통해 1조 5,414억 원이 지원되었으며, 주요 지원 유형은 만기연장(1조 1,961억 원)과 이자감면(8,412억 원)입니다.",241007_조간 (보도자료) 24년 상반기 국내은행 개인사업자대출119 운영현황.pdf,"2024년 상반기 개인사업자대출119 프로그램으로 지원된 총액은 1조 5,414억원이며, 주된 지원 유형은 만기연장으로 1조 1,961억원(77.6%)이 해당됩니다. 이 외에도 이자감면이 8,412억원(54.6%), 이자유예가 833억원(5.4%)으로 지원되었습니다. (출처: ./data_txt/241007_조간 (보도자료) 24년 상반기 국내은행 개인사업자대출119 운영 현황.txt)"
38,신용카드사의 부가서비스 제공 관행 개선에서 주요 개선 사항은 무엇입니까?,"결제 취소로 한도가 복원되는 경우 누락된 부가서비스를 자동 환급하도록 시스템과 약관을 개선하며, 무이자할부 및 결제취소분 실적 차감방식을 명확히 안내하도록 강화할 예정입니다.",241007_1630_(보도자료) 신용카드사의 부가서비스 제공 관행 등 개선.pdf,"신용카드사의 부가서비스 제공 관행 개선에서 주요 개선 사항은 다음과 같습니다:

1. **카드정보 통합관리 서비스 개선**: 소비자가 가입한 카드를 손쉽게 관리할 수 있도록 ""내 카드 한눈에"" 서비스의 기능을 확장하여, 휴면카드를 일괄 조회하고 해지할 수 있는 서비스를 신설합니다. 또한, 카드 자동납부 이동서비스를 확대하여 더 많은 금융기관이 참여할 수 있도록 합니다 (출처: Passage 0, Passage 2).

2. **고비용 거래구조 개선**: 카드사의 적격비용을 낮추기 위해 전자문서 전환을 통해 이용대금명세서의 서면교부 방식을 개선하고, 고객 요청 시 매출전표 출력 및 정보성 안내 메시지를 모바일 메시지로 전환하여 일반관리비를 절감할 계획입니다 (출처: Passage 0, Passage 2).

3. **유료 부가상품 안내 강화**: 카드사의 유료 부가상품에 대한 모바일 채널 소비자 안내를 강화하고, 모바일 앱에서 유료 부가상품 가입 내역을 통합 조회하고 간편하게 해지할 수 있는 원스톱 서비스를 제공합니다 (출처: Passage 3).

4. **신용카드 서비스 이용조건 안내 보완**: 신용카드 이용자가 '무이자할부' 및 '결제 취소분 실적 차감방식'을 제대로 인지할 수 있도록 서비스 이용조건에 대한 안내를 보완합니다 (출처: Passage 4).

이러한 개선 사항들은 소비자 편익을 증대시키고, 카드사의 투명성을 높이며, 전반적인 서비스 품질을 향상시키기 위한 노력의 일환으로 볼 수 있습니다."
39,"개인채무자보호법 시행의 주요 내용은 무엇이며, 시행 이후 정부의 계획은 무엇입니까?","개인채무자보호법은 연체이자 완화, 과도한 추심 제한, 채권 매각 규율 등을 포함하여 채무자의 경제적 재기를 지원합니다. 정부는 시행 후 점검반을 운영하여 사례를 신속히 대응하고, 금융회사와의 협력을 통해 법을 정착시킬 계획입니다.",241007 개인채무자보호법 시행 준비상황 및 향후 추진계획 점검회의 개최.pdf,"개인채무자보호법은 2024년 10월 17일부터 시행되며, 주요 내용은 다음과 같습니다. 첫째, 금융회사가 채무자와 직접 협의하여 채무 문제를 해결할 수 있도록 하는 제도를 활성화합니다. 둘째, 연체에 따른 과도한 이자 부담을 완화하고, 셋째, 지나친 채권 추심을 제한하며, 넷째, 채권 매각에 대한 규제를 강화합니다. 이러한 조치는 채무자가 금융회사에 직접 채무조정을 요청할 수 있도록 하여, 채무자의 재기 가능성을 높이고 금융회사의 회수 가치를 증대시키는 데 기여할 것입니다 (출처: Passage 0, Passage 1, Passage 2, Passage 3).

시행 이후 정부의 계획으로는, 2024년 10월 17일부터 2025년 1월 16일까지 3개월간 계도기간을 두어 제재보다는 계도 중심으로 감독할 예정입니다. 또한, 금융위원회는 '개인채무자보호법 시행상황 점검반'을 운영하여 법이 금융현장에 성공적으로 안착될 수 있도록 지속적으로 지원할 계획입니다 (출처: Passage 2, Passage 3)."
40,금감원과 한국수자원공사가 체결한 감사업무 협약의 주요 목적은 무엇입니까?,"이 협약의 주요 목적은 감사 정보 및 기법 교류를 통해 감사 성과와 내부통제 체계 강화를 도모하고, 상호 발전을 촉진하는 것입니다.","241007 1100 (보도자료) 금감원, 한국수자원공사와 감사업무협약 체결.pdf","금융감독원과 한국수자원공사가 체결한 감사업무 협약의 주요 목적은 감사 전문성 향상 및 역량 강화를 통해 감사 성과를 높이고, 내부통제 체계를 강화하며 청렴도를 제고하는 것입니다. 이를 위해 양 기관은 감사 정보와 기법을 교류하고, 내부통제 및 감사활동 강화를 위한 실무회의를 운영하는 등 상호 협력을 진행할 예정입니다 (출처: ./data_txt/241007 1100 (보도자료) 금감원, 한국수자원공사와 감사업무협약 체결.txt)."
41,"2024년 상반기 관계형금융 잔액은 얼마이며, 주요 대출 증가율은 어떻게 되었습니까?","2024년 상반기 관계형금융 잔액은 18.4조 원으로, 전년 말 대비 11.4% 증가하였습니다. 중소법인 대출은 8.6%, 개인사업자 대출은 17.2% 증가하였습니다​.",241004_조간_(보도자료) 24년 상반기 관계형금융 취급실적 및 우수은행 평가 결과.pdf,"2024년 상반기 관계형금융 잔액은 18.4조원으로, 2023년 말의 16.5조원 대비 1.9조원(11.4%) 증가하였습니다. 주요 대출 증가율은 개인사업자 대출이 17.2%(+0.9조원) 증가하였고, 중소법인 대출은 8.6%(+1.0조원) 증가하였습니다. (출처: ./data_txt/241004_조간_(보도자료) 24년 상반기 관계형금융 취급실적 및 우수은행 평가 결과.txt)"
42,전북특별자치도와 금융감독원이 체결한 금융교육 활성화 협약의 주요 내용은 무엇입니까?,"협약의 주요 내용은 청소년 금융이해력 강화, 현직 교사 금융교육 확대, 청년 맞춤형 재무상담 프로그램 운영, 자립준비청년 대상 금융특강 제공 등이 포함되어 있습니다​.",241002_1100 (보도자료) 전북도 도민 금융교육을 적극 지원하겠습니다_F.pdf,"전북특별자치도와 금융감독원이 체결한 금융교육 활성화 협약의 주요 내용은 다음과 같습니다. 이번 협약을 통해 양 기관은 전북도민의 금융역량 강화를 위해 상호 협력하기로 하였으며, 특히 청소년과 청년을 대상으로 맞춤형 금융교육 프로그램을 제공할 계획입니다. 이에는 학생, 청년, 취약계층을 위한 금융교육 강화와 함께, 현직 교사들의 금융교육 전문성을 높이기 위한 연수 프로그램도 포함됩니다. 또한, 청년을 위한 재무 상담과 자립준비 청년을 위한 금융교육 특강도 실시될 예정입니다 (출처: ./data_txt/241002_1100 (보도자료) 전북도민 금융교육을 적극 지원하겠습니다_F.txt)."
43,전기자동차 배터리 교체 비용 전액 보상을 받으려면 어떤 약관에 가입해야 합니까?,"전기자동차 배터리 교체 비용 전액 보상을 받기 위해서는 ""전기자동차 배터리 교체비용 전액보상 특별약관""에 별도 가입해야 합니다. 일반 약관에서는 감가상각 금액이 공제됩니다​.",241002 주요 민원사례로 알아보는 소비자 유의사항_자동차보험 특별약관편_F.pdf,"전기자동차 배터리 교체 비용을 전액 보상받기 위해서는 ""전기자동차 배터리 교체 비용 전액보상 특별약관""에 가입해야 합니다. 이 특별약관에 가입하지 않으면, 배터리 교체 시 기존 배터리의 감가상각 금액이 공제된 후 보상이 이루어지므로 전액 보상을 받기 어렵습니다. 따라서, 전액 보상을 원하신다면 해당 특별약관에 반드시 가입해야 합니다. (출처: ./data_txt/241002 주요 민원사례로 알아보는 소비자 유의사항_자동차보험 특별약관_F.txt)"
44,START 포털을 통해 인허가 사전협의를 신청한 경우 평균 면담 일정 소요 기간은 얼마나 됩니까?,START 포털을 통해 접수된 인허가 사전협의는 평균적으로 접수 후 약 26일 이내에 면담이 이루어집니다​.,241002 조간 (보도자료) 「START 포털」 운영.pdf,START 포털을 통해 인허가 사전협의를 신청한 경우 평균 면담 일정 소요 기간은 약 26일입니다. (출처: ./data_txt/241002 조간 (보도자료) 「START 포털」 운영.txt)
45,2024년 보험회사의 해약환급금 준비금 제도 개선의 주요 내용은 무엇입니까?,"자본건전성 조건을 충족하는 보험사에 대해 준비금 적립 비율을 기존 대비 80% 수준으로 조정하여 배당가능이익을 확대하며, 지급여력 비율 200% 이상인 보험사부터 우선 적용할 예정입니다.",241002 자본건전성이 충분한 보험회사의 배당가능이익이 종전(IFRS4) 수준으로 확대.pdf,"2024년 보험회사의 해약환급금 준비금 제도 개선의 주요 내용은 다음과 같습니다:

1. **배당가능이익 확대**: 자본건전성이 충분한 보험회사에 대해 해약환급금 준비금 적립비율을 조정하여, 종전 회계기준(IFRS4) 적용 시와 유사한 배당가능이익을 확보할 수 있도록 합니다. 예를 들어, 현행 대비 80%로 조정될 수 있습니다. 이는 손금 인정 시 발생하는 이연법인세부채를 고려하여 산출됩니다 (출처: Passage 1).

2. **지급여력비율 조건**: 개선안은 일정 지급여력비율(K-ICS)을 조건으로 설정하고 점진적으로 적용됩니다. 2024년에는 지급여력비율이 200% 이상인 보험회사에 우선 적용되며, 매년 기준을 10%p 하향 조정하여 2029년까지 150%까지 확대할 계획입니다 (출처: Passage 4).

3. **법인세 납부액 증가**: 해약환급금 준비금의 감소로 인해 배당가능이익이 증가하고, 이에 따라 법인세 납부액도 증가할 것으로 예상됩니다 (출처: Passage 2).

이러한 개선안은 보험계약에 대한 새로운 국제회계기준(IFRS17) 도입에 따른 것으로, 계약자 보호와 보험회사의 재무 건전성을 동시에 고려하고 있습니다 (출처: Passage 0)."
46,보험사의 내부통제 강화를 위해 추진된 주요 방안은 무엇입니까?,"상품위원회의 운영 강화, 계리법인 외부검증 절차 개선, 합리적 보장한도 심의 기준 마련 등이 포함됩니다. 이를 통해 보험상품 개발 및 판매의 모든 과정을 총괄하도록 합니다.",241002 보험산업의 건전경쟁을 확립하고 내부통제를 강화해 나가겠습니다.pdf,"보험사의 내부통제 강화를 위해 추진된 주요 방안은 다음과 같습니다:

1. **보험회사 금융사고 예방지침 마련**: 금융사고를 예방하기 위한 지침을 제정하여 내부통제의 실효성을 높이는 방안입니다.
2. **보험사기 예방 내부통제규율 명시화**: 보험사기 및 도덕적 위험을 방지하기 위한 내부통제 장치를 강화하고, 보험상품의 보장내용과 한도에 대한 평가를 실시하여 과도한 보장한도 설정을 방지하는 규율을 명시화합니다.
3. **본인확인 절차 강화**: 소비자 제출서류의 위·변조 여부를 검증하는 절차를 마련하고, 금융취약계층 보호를 위한 강화된 본인확인 절차를 도입합니다.
4. **내부고발 활성화**: 내부고발자를 확대하고 다양한 접수채널 및 포상기준을 마련하여 내부고발을 활성화합니다.
5. **이사회 및 경영진 간 상호견제 강화**: 경영진의 과도한 위험 인수를 예방하기 위해 이사회의 역할을 강화하고 독립성을 제고하는 방안을 추진합니다.
6. **성과보수 체계 합리화**: 단기성과주의 중심의 경영 및 영업관행을 개선하기 위해 성과 및 보상체계를 국제기준에 맞게 개선하는 방안을 검토합니다.
7. **표준내부통제기준 마련**: 지배구조법 개정사항 및 보험업 특성을 반영한 표준 내부통제기준을 마련합니다.

이러한 방안들은 보험사의 내부통제를 강화하고 금융사고를 예방하기 위한 지속적인 노력의 일환으로 추진되고 있습니다 (출처: ./data_txt/241002 [별첨2] 보험사 내부통제 강화방안.txt)."
47,보험 가입자가 통지의무를 이행하지 않을 경우 어떤 불이익이 있을 수 있습니까?,"통지의무를 이행하지 않으면 보험 계약이 해지되거나, 보험금이 삭감 지급 또는 부지급되는 불이익이 발생할 수 있습니다​.",240930[금융꿀팁] 보험 가입 후 알릴의무(통지의무) 관련 유익정보 및 유의사항 안내.pdf,"보험 가입자가 통지의무를 이행하지 않을 경우 여러 가지 불이익이 발생할 수 있습니다. 주요 불이익으로는 다음과 같습니다:

1. **보험계약 해지**: 보험가입자가 위험변경이나 증가에 대한 통지를 하지 않을 경우, 보험회사는 그 사실을 알게 된 날로부터 1개월 이내에 보험계약을 해지할 수 있습니다 (출처: Passage 0).

2. **보험금 삭감 또는 부지급**: 통지의무를 위반한 후 보험사고가 발생할 경우, 보험회사는 보험금을 삭감하여 지급할 수 있으며, 이미 지급된 보험금에 대해서는 반환을 청구할 수 있습니다 (출처: Passage 1).

3. **금전적 손해**: 보험계약이 초기에 통지의무 위반으로 해지되는 경우, 가입자는 이미 납입한 보험료보다 적은 해약환급금을 지급받아 금전적 손해를 입을 수 있습니다 (출처: Passage 1).

이와 같이 통지의무를 이행하지 않으면 보험계약의 해지, 보험금의 삭감 및 금전적 손해와 같은 여러 불이익이 발생할 수 있습니다."
48,"여신거래 안심차단 서비스는 어떤 목적으로 제공되며, 주요 가입 연령대는 누구입니까?","여신거래 안심차단 서비스는 보이스피싱 등 피해를 예방하기 위해 제공되며, 주요 가입 연령대는 60대 이상으로 전체 가입자의 약 62%를 차지합니다.",240930 조간 (보도자료) 여신거래 안심차단 시행(8.23.) 이후.pdf,"여신거래 안심차단 서비스는 개인의 신규 여신거래를 사전에 차단하여 금전피해를 예방하는 목적으로 제공됩니다. 이 서비스는 신용대출, 카드론, 신용카드 발급, 보험 계약대출 등 다양한 금융 거래를 실시간으로 차단하며, 개인정보 탈취 및 명의도용에 따른 피해를 방지하는 데 도움을 줍니다. 

주요 가입 연령대는 60대 이상 고령층으로, 이 연령대의 서비스 가입률이 전체 가입자의 62%를 차지하고 있습니다. 반면, 20·30대의 가입률은 낮은 편이며, 이는 신규 대출 수요가 있는 젊은 층이 상대적으로 적고, 기존의 대면 가입 방식이 영향을 미쳤기 때문으로 분석됩니다. (출처: ./data_txt/240930 조간 (보도자료) 여신거래 안심차단 시행(8.23.) 이후.txt)"
49,마이데이터 2.0에서 청소년의 이용 편의성을 개선하기 위해 어떤 변경이 이루어졌습니까?,"청소년의 마이데이터 이용 연령이 기존 19세 이상에서 14세 이상으로 변경되었습니다. 다만, 정보 활용 제한 규정은 유지됩니다.",240930 조간 (보도자료) 「마이데이터 2.0」 시행을 위한 제도적 기반을 마련하겠습니다.pdf,"마이데이터 2.0에서 청소년의 이용 편의성을 개선하기 위해 법정대리인의 동의 없이 스스로 마이데이터를 이용할 수 있는 연령이 19세에서 14세 이상으로 변경되었습니다. 이로 인해 14세 이상의 청소년은 법정대리인의 동의 없이도 마이데이터 서비스를 이용할 수 있게 되어, 청소년의 접근성이 향상되었습니다. 다만, 19세 미만 청소년의 마이데이터 정보가 무분별하게 활용되지 않도록 정보 수집·제공과 활용 제한 규정은 여전히 유지됩니다 (출처: ./data_txt/240930 조간 (보도자료) 「마이데이터 2.0」 시행을 위한 제도적 기반을 마련하겠습니다.txt)."
50,수능 이후 고3 학생들을 위한 금융교육의 주요 내용은 무엇입니까?,"주요 내용으로는 신용관리, 금융사기 예방, 재무관리 방법, 금융꿀팁 등이 포함되며, 가상자산 투자사기 및 청소년 불법도박 예방 등도 다룹니다.",240930 고3 학생들에게 꼭 필요한 금융사기 예방법 및 금융꿀팁.pdf,"수능 이후 고3 학생들을 위한 금융교육의 주요 내용은 다음과 같습니다:

1. **신용관리**: 신용카드와 체크카드의 차이, 자산 관리 방법, 바람직한 대출 관리(학자금 대출, 햇살론 등) 등을 포함합니다.

2. **금융사기 예방**: 보이스피싱, 메신저피싱, 스미싱, 파밍 등 다양한 금융사기의 유형과 대처 방법을 교육합니다. 특히, 가상자산 투자사기와 청소년 불법 도박 예방에 대한 내용도 포함됩니다.

3. **재무관리 방법**: 목돈 마련하기, 투자 및 보험의 개념, 재무 관리 방법 등을 다룹니다. 또한, 금융·재무 감각을 키우기 위한 정보도 제공합니다.

4. **금융 꿀팁**: 해외여행 시 트래블 체크카드 활용법, 전세사기 예방법, 청년 창업 준비 방법 등 실생활에 유용한 금융 팁을 제공합니다.

이 교육은 총 2시간 분량으로 구성되어 있으며, 사회에 첫발을 내딛는 고3 학생들이 알아두면 유익한 내용을 중심으로 진행됩니다 (출처: ./data_txt/240930 고3 학생들에게 꼭 필요한 금융교육 내용)."
51,이 문서에서 '온라인 대출 갈아타기 서비스'가 새롭게 추가된 대상은 무엇인가요?,이 문서에서는 2024년 9월 30일부터 실시간 시세 조회가 가능한 주거용 오피스텔과 빌라(연립·다세대)가 '온라인 대출 갈아타기 서비스'의 새로운 대상에 포함되었다고 설명하고 있습니다.,240927 실시간 시세 조회가 가능한 주거용 오피스텔 및 빌라 담보대출도 갈아타기.pdf,"'온라인 대출 갈아타기 서비스'가 새롭게 추가된 대상은 주거용 오피스텔 및 빌라 담보대출입니다. 이 서비스는 실시간 시세 조회가 가능한 주거용 오피스텔과 빌라(연립·다세대 주택)를 포함하여, 청년과 서민 등의 주거금융비용을 절감할 수 있도록 설계되었습니다. (출처: ./data_txt/240927 실቉ᅵ간 시቉ᅦ 조회가 가능한 주거용 오피스텔 및 빌라 담보대출도 갈아타기.txt)"
52,문서에서 '공매도 통합 가이드라인'의 주요 목적은 무엇인가요?,이 문서에서는 '공매도 통합 가이드라인'의 주요 목적이 투자자가 공매도 불법 여부를 스스로 검증하고 예방·통제할 수 있도록 하기 위한 것이라고 명시하고 있습니다.,240926 투자자에게 공매도 통합가이드라인을 제시.pdf,"'공매도 통합 가이드라인'의 주요 목적은 투자자들이 공매도 거래에서 무차입공매도의 불법 여부를 스스로 검증하고 예방할 수 있도록 명확하고 실효성 있는 기준을 제공하는 것입니다. 이를 통해 공정하고 투명한 공매도 거래환경을 구축하고, 투자자별 맞춤식 지원체계를 통해 공매도 전산화를 원활하게 진행하는 것을 목표로 하고 있습니다. 또한, 가이드라인은 다양한 거래 유형별로 구체적인 판단 기준을 포함하여 투자자들이 보다 쉽게 이해하고 적용할 수 있도록 돕고 있습니다 (출처: ./data_txt/240926 투자자에게 공매도 통합가이드라인을 제시.txt)."
53,문서에서 채권자 변동정보 조회 시스템의 주요 개선 사항은 무엇인가요?,"문서에 따르면 주요 개선 사항은 (1) 조회 가능한 정보의 범위를 확대하여 신용카드 거래대금, 현금서비스, 개인사업자 대출 등도 포함하고, (2) 채권 변동 정보를 5영업일 이내에 업데이트하도록 변경한 것입니다​.","240926 채권자 변동내역, 소멸시효 완성 여부 등을 확인하고 불법 채권추심에 대응.pdf","채권자 변동정보 조회 시스템의 주요 개선 사항은 다음과 같습니다:

1. **조회 대상 및 범위 확대**: 소비자가 조회할 수 있는 채권의 종류가 대폭 확대되어, 대출 및 카드론뿐만 아니라 신용카드 거래대금, 현금서비스, 개인사업자 대출 등 다양한 채무를 확인할 수 있게 되었습니다. (출처: Passage 0, Passage 1)

2. **정보 확인 기간 단축**: 채권자 변동이 발생하면, 소비자는 5영업일 이내에 관련 정보를 확인할 수 있도록 개선되었습니다. 이전에는 최대 3개월이 소요될 수 있었습니다. (출처: Passage 2, Passage 3)

3. **직관적인 정보 제공**: 소비자가 본인의 채무에 대한 연체 또는 채권자 변동 현황을 보다 직관적으로 확인할 수 있도록 시스템 화면이 개선되었습니다. (출처: Passage 0)

4. **불법 채권 추심 대응**: 시스템 개편을 통해 소비자는 자신의 채권자 현황 및 변동 내역, 소멸시효 완성 여부 등을 확인할 수 있어 불법 채권 추심에 효과적으로 대응할 수 있게 되었습니다. (출처: Passage 3, Passage 4)

이러한 개선 사항들은 소비자가 자신의 권리를 보호하고, 불합리한 채권 추심으로부터 안전할 수 있도록 돕기 위한 것입니다. (출처: Passage 4)"
54,이 문서에서 온라인 대부중개사이트 점검의 주요 내용은 무엇인가요?,"주요 점검 내용은 개인정보 유출, 불법사금융업체 광고 대행, 허위·과장광고 등의 위법 행위 여부를 확인하는 것입니다​.","240926 경기도, 경기남부 북부경찰청과 온라인 대부중개플랫폼 합동점검 실시.pdf","온라인 대부중개사이트 점검의 주요 내용은 다음과 같습니다:

1. **점검 대상**: 경기도 등록 온라인 대부중개사이트 5개사에 대해 2024년 9월 26일부터 합동점검이 실시됩니다.
2. **점검 목적**: 불법사금융 근절을 위해 개인정보 유출, 불법사금융업체 광고 대행, 허위·과장광고 등을 집중 단속합니다.
3. **점검 기관**: 금융감독원, 경기도, 경기남부경찰청, 경기북부경찰청, 금융보안원이 참여합니다.
4. **점검 항목**: 개인정보 보호 절차 준수, 무단 유출 여부, 제3자 제공에 대한 동의 절차, 허위·과장광고 여부 등을 포함합니다.
5. **위법행위에 대한 조치**: 적발된 위법행위에 대해서는 영업정지 및 수사의뢰 등 엄중한 조치가 예정되어 있습니다.

이러한 점검은 최근 온라인 대부중개사이트를 통한 불법사금융 피해가 증가함에 따라 이루어지며, 정부는 지속적으로 관리·감독을 강화하고 있습니다 (출처: ./data_txt/240926 경기도, 경기남부 북부경찰청과 온라인 대부중개플랫폼 ᒪ압동점검 실시.txt)."
55,문서에서 설립된 디지털자산보호재단의 주요 역할은 무엇인가요?,디지털자산보호재단의 주요 역할은 영업을 종료한 가상자산거래소로부터 이용자의 자산을 이전받아 안전하게 보관하고 이를 이용자에게 반환하는 것입니다​.,240925영업을 종료한 가상자산거래소의 이용자 자산을 차질없이 반환.pdf,"디지털자산보호재단의 주요 역할은 영업을 종료한 가상자산 거래소로부터 이용자의 자산을 이전받아 안전하게 보관하고 관리하며, 이를 이용자에게 반환하는 업무를 수행하는 것입니다. 재단은 금융위원회의 허가를 받아 설립되며, 이용자 자산의 보호와 건전한 거래질서 확립을 목표로 하고 있습니다. 또한, 재단은 이용자 자산을 보다 안전하게 보호하기 위해 체계적인 관리와 전문성을 갖춘 운영위원회를 두고, 금융당국의 지원을 받아 이용자 자산 이전 협의 등을 진행할 예정입니다 (출처: ./data_txt/240925영업을 종료한 가상자산거래소의 이용자 자산을 차질없이 반환.txt)."
56,문서에서 GA업계의 정착지원금 관련 내부통제 부족 사례는 무엇인가요?,"문서에서는 정착지원금 지급 대상 선정 기준이 없거나, 본사 차원의 통제 없이 지점별로 운영된 사례가 내부통제 부족의 주요 사례로 제시되었습니다.",240924 GA업계의 건전한 설계사 스카우트 문화 정착을 지속 유도하겠습니다.pdf,"GA업계의 정착지원금 관련 내부통제 부족 사례는 다음과 같습니다:

1. **지급 기준 초과**: 지역본부장이 영입 설계사에게 회사 내규에서 정한 기준을 초과하여 정착지원금을 지급하였음에도 불구하고 해당 GA는 별다른 조치를 취하지 않았습니다. 이는 회사의 예산 집행 및 정착지원금 미환수율 개선을 위해 관련 내규 및 설계사 위촉 절차의 보완이 필요함을 시사합니다.

2. **세부 기준 부재**: 정착지원금 제도를 운영하고 있음에도 불구하고 지급 및 환수 관련 세부 기준(지급 대상자 선정, 지급금액, 환수조건 등)을 마련하지 않았습니다. 이는 정착지원금 운영방안 마련이 필요함을 나타냅니다.

3. **운영 방식의 불일치**: 정착지원금을 본부 및 지점별로 상이하게 운영하고 있으며, 본사에서는 지급 현황을 파악하거나 관리하지 않고 있었습니다. 이는 정착지원금 운영방안 마련 및 본사 차원의 총괄 관리가 필요함을 보여줍니다.

4. **부당 승환계약 점검 미흡**: 부당 승환계약에 대한 자체 점검 활동이 미흡하고, 부당 승환계약을 통해 소비자에게 피해를 주는 사례가 발생하고 있습니다. 

이와 같은 사례들은 GA업계가 적절한 내부통제를 갖추지 못하고 있음을 보여줍니다 (출처: ./data_txt/240924 GA업계의 건전한 설계사 스카우트 문화 정착을 지원하게 됐습니다.txt)."
