Unnamed: 0,question,answer,파일명,result
36,구글이 시행하는 금융서비스 인증 절차의 주요 내용은 무엇입니까?,"구글은 국내에서 금융상품 광고를 하려는 광고주에게 금융위원회 등록 여부를 확인하는 인증 절차(FSV)를 마련하였습니다. 인증받지 못한 광고주는 금융상품 광고를 게재할 수 없으며, 이는 2024년 11월 7일부터 시행됩니다​.",241008 (보도자료) 불법사금융 척결 실무TF 개최.pdf,"구글이 시행하는 금융서비스 인증 절차의 주요 내용은 고객의 금융거래 목적을 확인하기 위한 증빙서류 제출을 요구하는 것입니다. 금융회사는 고객이 계좌 개설 등을 신청할 때 서면, 팩스, 전자우편 등 다양한 방법으로 증빙서류를 요청할 수 있으며, 제출된 서류가 불충분할 경우 한도제한계좌로 개설할 수 있습니다. 또한, 고객이 정보 제공을 거부하거나 거래 목적이 전기통신금융사기와 관련된 경우에는 계좌 개설을 거절하거나 기존 계좌를 해지할 수 있습니다. 이러한 절차는 금융회사가 대포통장 발생을 차단하는 데 기여할 것으로 기대됩니다. (출처: 240820 간편송금을 활용한 보이스피싱 피해를 신속히 차단할 수 있게 되었습니다.txt)"
37,"2024년 상반기 개인사업자대출119 프로그램으로 지원된 총액은 얼마이며, 주된 지원 유형은 무엇입니까?","2024년 상반기 개인사업자대출119 프로그램을 통해 1조 5,414억 원이 지원되었으며, 주요 지원 유형은 만기연장(1조 1,961억 원)과 이자감면(8,412억 원)입니다.",241007_조간 (보도자료) 24년 상반기 국내은행 개인사업자대출119 운영현황.pdf,"2024년 상반기 개인사업자대출119 프로그램으로 지원된 총액은 1조 5,414억원이며, 주된 지원 유형은 만기연장이 1조 1,961억원(77.6%)으로 가장 많고, 그 다음으로 이자감면이 8,412억원(54.6%)입니다. 이 프로그램은 채무 상환에 어려움을 겪는 개인사업자에게 다양한 지원을 제공하고 있습니다. (출처: 241007_조간 (보도자료) 24년 상반기 국내은행 개인사업자대출119 운영현황.txt)"
38,신용카드사의 부가서비스 제공 관행 개선에서 주요 개선 사항은 무엇입니까?,"결제 취소로 한도가 복원되는 경우 누락된 부가서비스를 자동 환급하도록 시스템과 약관을 개선하며, 무이자할부 및 결제취소분 실적 차감방식을 명확히 안내하도록 강화할 예정입니다.",241007_1630_(보도자료) 신용카드사의 부가서비스 제공 관행 등 개선.pdf,"신용카드사의 부가서비스 제공 관행 개선에서 주요 개선 사항은 다음과 같습니다:

1. **부가서비스 자동 제공 시스템 개선**: 신용카드 이용자가 부가서비스를 누락된 경우, 다음 달 중에 자동으로 사후 제공되도록 시스템을 개선하고 있습니다. 이는 모든 신용카드 상품에 적용되며, 부가서비스 미제공 문제를 해결하기 위한 조치입니다 (출처: 241007_1630_(보도자료) 신용카드사의 부가서비스 제공 관행 등 개선.txt).

2. **무이자할부 서비스 안내 강화**: 무이자할부 서비스를 이용하는 과정에서의 안내 부족 문제를 해결하기 위해, 신용카드 서비스 이용 조건에 대한 안내를 보완할 계획입니다. 이를 통해 이용자가 무이자할부 및 결제 취소분 실적 차감방식을 제대로 인지할 수 있도록 할 것입니다 (출처: 241007_1630_(보도자료) 신용카드사의 부가서비스 제공 관행 등 개선.txt).

3. **포인트 및 캐시백 미적립 환급**: 최근 5년간 미적립된 포인트를 환급하는 조치를 취하고 있으며, 이를 통해 소비자 권익을 제고하고 있습니다 (출처: 241007_1630_(보도자료) 신용카드사의 부가서비스 제공 관행 등 개선.txt).

4. **금리인하요구권 안내 강화**: 대출 이용자가 금리인하요구권을 적극 활용할 수 있도록 관련 안내를 강화할 예정입니다 (출처: 241007_1630_(보도자료) 신용카드사의 부가서비스 제공 관행 등 개선.txt).

이러한 개선 사항들은 신용카드 이용자의 권익을 보호하고, 부가서비스 제공의 투명성을 높이기 위한 노력의 일환으로 진행되고 있습니다."
39,"개인채무자보호법 시행의 주요 내용은 무엇이며, 시행 이후 정부의 계획은 무엇입니까?","개인채무자보호법은 연체이자 완화, 과도한 추심 제한, 채권 매각 규율 등을 포함하여 채무자의 경제적 재기를 지원합니다. 정부는 시행 후 점검반을 운영하여 사례를 신속히 대응하고, 금융회사와의 협력을 통해 법을 정착시킬 계획입니다.",241007 개인채무자보호법 시행 준비상황 및 향후 추진계획 점검회의 개최.pdf,"개인채무자보호법의 주요 내용은 다음과 같습니다. 이 법은 금융회사가 채무자와 직접 협의하여 채무 문제를 해결하고, 연체 발생에 따른 이자를 완화하며, 과도한 채권 추심을 제한하고, 채권 매각 관련 규율을 강화하는 내용을 포함하고 있습니다. 이를 통해 채무자의 경제적 재기와 채권자의 회수 가치를 제고하며, 연체 장기화에 따른 사회적 비용을 절감하는 효과를 기대하고 있습니다 (출처: Passage 2).

법 시행 이후 정부의 계획은, 시행 초기 3개월 동안 계도기간을 두어 제재보다는 계도 중심으로 감독할 예정이며, 금융위원회는 '개인채무자보호법 시행상황 점검반'을 운영하여 법이 금융현장에 성공적으로 안착될 수 있도록 지속적으로 지원할 계획입니다. 또한, 금융회사의 내부 기준 모범사례를 마련하고, 시행 과정에서 발생할 수 있는 시행착오를 예방하기 위해 점검반을 통해 실제 법 집행 상황을 밀착 점검할 것입니다 (출처: Passage 0, Passage 1, Passage 4)."
40,금감원과 한국수자원공사가 체결한 감사업무 협약의 주요 목적은 무엇입니까?,"이 협약의 주요 목적은 감사 정보 및 기법 교류를 통해 감사 성과와 내부통제 체계 강화를 도모하고, 상호 발전을 촉진하는 것입니다.","241007 1100 (보도자료) 금감원, 한국수자원공사와 감사업무협약 체결.pdf","금융감독원과 한국수자원공사가 체결한 감사업무 협약의 주요 목적은 감사 전문성 향상 및 역량 강화를 통해 감사 성과를 높이고, 내부통제 체계를 강화하며 청렴도를 제고하는 것입니다. 이를 위해 양 기관은 감사 정보와 기법을 교류하고, 내부통제 및 감사활동 강화를 위한 실무회의를 운영하는 등 상호 협력을 진행할 예정입니다 (출처: 241007 1100 (보도자료) 금감원, 한국수자원공사와 감사업무협약 체결.txt)."
41,"2024년 상반기 관계형금융 잔액은 얼마이며, 주요 대출 증가율은 어떻게 되었습니까?","2024년 상반기 관계형금융 잔액은 18.4조 원으로, 전년 말 대비 11.4% 증가하였습니다. 중소법인 대출은 8.6%, 개인사업자 대출은 17.2% 증가하였습니다​.",241004_조간_(보도자료) 24년 상반기 관계형금융 취급실적 및 우수은행 평가 결과.pdf,"2024년 상반기 관계형 금융 잔액은 7월 기준으로 전체 금융권 가계대출이 +5.3조원 증가하였으며, 주택담보대출은 +5.4조원 증가하였습니다. 주요 대출 증가율은 주택담보대출이 전월 대비 증가폭이 축소되었고, 기타대출은 감소세가 지속되었습니다. 특히, 7월의 주택담보대출 증가폭은 6월의 +6.0조원에서 +5.4조원으로 줄어들었습니다. (출처: 240812 (보도자료) 2024년 7월중 가계대출 동향(잠정).txt)"
42,전북특별자치도와 금융감독원이 체결한 금융교육 활성화 협약의 주요 내용은 무엇입니까?,"협약의 주요 내용은 청소년 금융이해력 강화, 현직 교사 금융교육 확대, 청년 맞춤형 재무상담 프로그램 운영, 자립준비청년 대상 금융특강 제공 등이 포함되어 있습니다​.",241002_1100 (보도자료) 전북도 도민 금융교육을 적극 지원하겠습니다_F.pdf,"전북특별자치도와 금융감독원이 체결한 금융교육 활성화 협약의 주요 내용은 다음과 같습니다:

1. **금융교육 프로그램 운영**: 금융감독원의 다양한 금융교육 프로그램을 활용하여 학생, 청년, 취약계층 등 전북특별자치도민을 대상으로 맞춤형 금융교육을 실시합니다. 특히 청년을 대상으로 한 재무상담 서비스와 금융교육 특강이 포함됩니다.

2. **교사 금융교육 전문성 제고**: 도내 현직 교사들의 금융교육 전문성을 높이기 위해 방학 중 금융연수를 확대 실시합니다. 이를 통해 교사들이 금융교육을 효과적으로 진행할 수 있도록 지원합니다.

3. **금융사기 피해 예방**: 금융취약계층을 대상으로 금융사기 피해 예방 교육을 강화하고, 찾아가는 교육 및 캠페인을 통해 도민의 금융역량을 높이는 데 기여합니다.

4. **상호 협력 체계 구축**: 금융감독원과 전북특별자치도, 교육청, 시장·군수협의회 간의 유기적인 협력을 통해 실용금융교육을 활성화하고, 도민의 금융 이해력을 높이는 데 힘쓰기로 합니다.

이 협약은 전북이 글로벌 자산운용 중심 금융도시로 발전하는 데 기여할 것으로 기대됩니다 (출처: 241002_1100 (보도자료) 전북도 도민 금융교육을 적극 지원하겠습니다_F.txt)."
43,전기자동차 배터리 교체 비용 전액 보상을 받으려면 어떤 약관에 가입해야 합니까?,"전기자동차 배터리 교체 비용 전액 보상을 받기 위해서는 ""전기자동차 배터리 교체비용 전액보상 특별약관""에 별도 가입해야 합니다. 일반 약관에서는 감가상각 금액이 공제됩니다​.",241002 주요 민원사례로 알아보는 소비자 유의사항_자동차보험 특별약관편_F.pdf,"전기자동차 배터리 교체 비용을 전액 보상받기 위해서는 ""전기자동차 배터리 교체 비용 전액보상 특별약관""에 가입해야 합니다. 이 특별약관에 가입하지 않은 경우, 배터리 교체 시 기존 배터리의 감가상각 금액이 공제되어 보상받기 어려울 수 있습니다. 따라서 전액 보상을 원하신다면 해당 특별약관에 별도로 가입하셔야 합니다. (출처: 241002 주요 민원사례로 알아보는 소비자 유의사항_자동차보험 특별약관편_F.txt)"
44,START 포털을 통해 인허가 사전협의를 신청한 경우 평균 면담 일정 소요 기간은 얼마나 됩니까?,START 포털을 통해 접수된 인허가 사전협의는 평균적으로 접수 후 약 26일 이내에 면담이 이루어집니다​.,241002 조간 (보도자료) 「START 포털」 운영.pdf,"START 포털을 통해 인허가 사전협의를 신청한 경우, 평균 면담 일정 소요 기간은 약 26일입니다. (출처: 241002 조간 (보도자료) 「START 포털」 운영.txt)"
45,2024년 보험회사의 해약환급금 준비금 제도 개선의 주요 내용은 무엇입니까?,"자본건전성 조건을 충족하는 보험사에 대해 준비금 적립 비율을 기존 대비 80% 수준으로 조정하여 배당가능이익을 확대하며, 지급여력 비율 200% 이상인 보험사부터 우선 적용할 예정입니다.",241002 자본건전성이 충분한 보험회사의 배당가능이익이 종전(IFRS4) 수준으로 확대.pdf,"2024년 보험회사의 해약환급금 준비금 제도 개선의 주요 내용은 다음과 같습니다. 

1. **배당가능이익 확대**: 자본건전성이 충분한 보험회사에 대해 종전의 회계기준(IFRS4) 적용 시와 유사한 배당가능이익을 확보할 수 있도록 해약환급금 준비금 적립비율을 조정합니다. 이는 손금 인정 시 발생하는 이연법인세부채를 고려하여 이루어집니다.

2. **해약환급금 준비금의 적립비율 조정**: 해약환급금 준비금의 적립비율을 현행 대비 80% 등으로 조정하여, 보험회사가 배당을 확대할 수 있는 여지를 마련합니다.

3. **조건부 적용**: 이러한 개선안은 일정 지급여력 비율(K-ICS)을 충족하는 보험회사에 한해 점진적으로 적용될 예정입니다.

4. **세법상 처리**: 해약환급금 준비금은 세법상 손금으로 인정되어, 법인세 납부가 일정 기간 이연됩니다. 그러나 이로 인해 회계상 이익 대비 과소납세 이슈가 제기되기도 했습니다.

이러한 개선은 보험계약에 대한 새로운 국제회계기준 IFRS17의 도입에 따른 것으로, 계약자 보호와 보험회사의 자본건전성을 동시에 고려한 조치입니다 (출처: 241002 자본건전성이 충분한 보험회사의 배당가능이익이 종전(IFRS4) 수준으로 확대.txt, (금융위)240930[별첨] 해약환급금준비금 제도개선방안.txt)."
46,보험사의 내부통제 강화를 위해 추진된 주요 방안은 무엇입니까?,"상품위원회의 운영 강화, 계리법인 외부검증 절차 개선, 합리적 보장한도 심의 기준 마련 등이 포함됩니다. 이를 통해 보험상품 개발 및 판매의 모든 과정을 총괄하도록 합니다.",241002 보험산업의 건전경쟁을 확립하고 내부통제를 강화해 나가겠습니다.pdf,"보험사의 내부통제 강화를 위해 추진된 주요 방안은 다음과 같습니다:

1. **보험회사 금융사고 예방지침 제정**: 금융사고 예방을 위한 주요 업무절차를 4개 항목으로 정하고, 예방 조치의 실효성을 강화하기 위한 지침을 마련합니다. 이에는 고위험업무 담당 직원의 장기 근무 금지, 복수 인력·부서 참여 의무화, 준법감시 인력 확충 등이 포함됩니다 (출처: 241002 보험산업의 건전경쟁을 확립하고 내부통제를 강화해 나가겠습니다.txt).

2. **보험사기 예방 내부통제 규율 명시화**: 보험사기 및 도덕적 위험을 방지하기 위한 내부통제 장치를 마련하고, 담보별 보장내용 및 한도에 대한 보험사기 영향도 평가를 실시합니다. 또한, 과도한 보장한도 설정 방지를 위해 기존 계약의 보장금액 한도를 합산하여 심사하는 절차를 강화합니다 (출처: 241002 [별첨2] 보험사 내부통제 강화방안.txt).

3. **내부고발 활성화**: 내부고발자를 확대하고 다양한 접수 채널 및 포상 기준을 마련하여 내부고발을 장려합니다 (출처: 241002 [별첨2] 보험사 내부통제 강화방안.txt).

4. **투명한 자금집행 절차 마련**: PF대출 및 거액 송금거래에 대한 자금집행 절차를 강화하고, 이상거래에 대한 상시 감시 시스템을 구축하여 내부 감시체계를 강화합니다 (출처: 241002 보험산업의 건전경쟁을 확립하고 내부통제를 강화해 나가겠습니다.txt).

이러한 방안들은 금융사고로 인한 소비자 피해를 방지하고, 보험사의 내부통제 실효성을 높이기 위해 추진되고 있습니다."
47,보험 가입자가 통지의무를 이행하지 않을 경우 어떤 불이익이 있을 수 있습니까?,"통지의무를 이행하지 않으면 보험 계약이 해지되거나, 보험금이 삭감 지급 또는 부지급되는 불이익이 발생할 수 있습니다​.",240930[금융꿀팁] 보험 가입 후 알릴의무(통지의무) 관련 유익정보 및 유의사항 안내.pdf,"보험 가입자가 통지의무를 이행하지 않을 경우, 여러 가지 불이익이 발생할 수 있습니다. 첫째, 보험계약이 해지될 수 있습니다. 보험회사는 보험가입자가 위험변경이나 증가에 대한 통지를 위반한 경우, 그 사실을 알게 된 날로부터 1개월 이내에 계약을 해지할 수 있습니다. 이 경우, 계약 해지로 인해 이미 납입한 보험료보다 적은 해약환급금을 지급받아 금전적 손해가 발생할 수 있습니다. 둘째, 상해보험의 경우, 통지의무를 위반한 후 보험사고가 발생하면 보험금이 삭감 지급될 수 있으며, 이미 지급된 보험금에 대해서는 반환을 청구할 수 있습니다 (출처: 240930[금융꿀팁] 보험 가입 후 알릴의무(통지의무) 관련 유익정보 및 유의사항 안내.txt)."
48,"여신거래 안심차단 서비스는 어떤 목적으로 제공되며, 주요 가입 연령대는 누구입니까?","여신거래 안심차단 서비스는 보이스피싱 등 피해를 예방하기 위해 제공되며, 주요 가입 연령대는 60대 이상으로 전체 가입자의 약 62%를 차지합니다.",240930 조간 (보도자료) 여신거래 안심차단 시행(8.23.) 이후.pdf,"여신거래 안심차단 서비스는 이용자가 본인도 모르는 사이에 실행된 대출 등으로 인한 금전적 피해를 예방하기 위해 제공됩니다. 이 서비스에 가입하면 신용대출, 카드론, 신용카드 발급 등 개인의 신규 여신거래가 실시간으로 차단됩니다. 특히, 개인정보 탈취 및 명의도용에 따른 피해를 사전에 막을 수 있는 기능도 포함되어 있습니다. 

주요 가입 연령대는 60대 이상 고령층으로, 이 연령대의 서비스 가입률이 전체 가입자의 62%에 달합니다. 이는 고령층이 신규 대출 수요는 낮지만, 명의도용 등에 따른 보이스피싱 피해에 대한 우려가 높기 때문입니다. 반면, 20대와 30대의 가입률은 상대적으로 낮은 편입니다 (출처: 240930 조간 (보도자료) 여신거래 안심차단 시행(8.23.) 이후.txt)."
49,마이데이터 2.0에서 청소년의 이용 편의성을 개선하기 위해 어떤 변경이 이루어졌습니까?,"청소년의 마이데이터 이용 연령이 기존 19세 이상에서 14세 이상으로 변경되었습니다. 다만, 정보 활용 제한 규정은 유지됩니다.",240930 조간 (보도자료) 「마이데이터 2.0」 시행을 위한 제도적 기반을 마련하겠습니다.pdf,"마이데이터 2.0에서 청소년의 이용 편의성을 개선하기 위해 법정대리인의 동의 없이 스스로 마이데이터를 이용할 수 있는 연령을 19세에서 14세 이상으로 변경하였습니다. 이로 인해 14세 이상의 청소년은 법정대리인의 동의 없이도 마이데이터를 이용할 수 있게 되었으며, 이는 비대면 채널에서 법정대리인 확인이 어려워 마이데이터 이용이 제한되었던 문제를 해결하는 데 기여합니다. 다만, 19세 미만 청소년의 마이데이터 정보가 무분별하게 활용되지 않도록 정보 수집·제공과 활용 제한 규정은 여전히 유지됩니다 (출처: 240930 조간 (보도자료) 「마이데이터 2.0」 시행을 위한 제도적 기반을 마련하겠습니다.txt)."
50,수능 이후 고3 학생들을 위한 금융교육의 주요 내용은 무엇입니까?,"주요 내용으로는 신용관리, 금융사기 예방, 재무관리 방법, 금융꿀팁 등이 포함되며, 가상자산 투자사기 및 청소년 불법도박 예방 등도 다룹니다.",240930 고3 학생들에게 꼭 필요한 금융사기 예방법 및 금융꿀팁.pdf,"수능 이후 고3 학생들을 위한 금융교육의 주요 내용은 다음과 같습니다:

1. **신용관리**: 신용카드와 체크카드의 차이, 바람직한 대출 관리 방법, 학자금 대출 및 대환 대출 플랫폼에 대한 교육이 포함됩니다.
   
2. **금융사기 예방**: 보이스피싱, 메신저피싱, 스미싱, 파밍 등 다양한 금융사기의 유형과 대처 요령을 다룹니다. 특히, 가상자산 투자 사기와 청소년 불법 도박 예방에 대한 내용도 포함되어 있습니다.

3. **재무관리 방법**: 목돈 마련하기, 투자 및 보험의 개념, 그리고 금융·재무 감각을 키우기 위한 방법에 대한 교육이 이루어집니다.

4. **금융꿀팁**: 해외여행 시 트래블 체크카드 활용법, 전세사기 예방 방법, 청년 창업 준비에 대한 정보 등 실생활에 유용한 금융 팁을 제공합니다.

이 교육은 총 2시간 분량으로 구성되어 있으며, 사회에 첫발을 내딛는 고3 학생들이 알아두면 유익한 내용을 중심으로 진행됩니다 (출처: 240930 고3 학생들에게 꼭 필요한 금융사기 예방법 및 금융꿀팁.txt)."
51,이 문서에서 '온라인 대출 갈아타기 서비스'가 새롭게 추가된 대상은 무엇인가요?,이 문서에서는 2024년 9월 30일부터 실시간 시세 조회가 가능한 주거용 오피스텔과 빌라(연립·다세대)가 '온라인 대출 갈아타기 서비스'의 새로운 대상에 포함되었다고 설명하고 있습니다.,240927 실시간 시세 조회가 가능한 주거용 오피스텔 및 빌라 담보대출도 갈아타기.pdf,"'온라인 대출 갈아타기 서비스'에 새롭게 추가된 대상은 '주거용 오피스텔 및 빌라 담보대출'입니다. 이 서비스는 2024년 9월 30일부터 시행되며, 실시간 시세 조회가 가능한 주거용 오피스텔과 빌라(연립·다세대) 담보대출이 포함됩니다. 이를 통해 청년과 서민 등의 주거금융비용 절감이 기대됩니다. (출처: 240927 실시간 시세 조회가 가능한 주거용 오피스텔 및 빌라 담보대출도 갈아타기.txt)"
52,문서에서 '공매도 통합 가이드라인'의 주요 목적은 무엇인가요?,이 문서에서는 '공매도 통합 가이드라인'의 주요 목적이 투자자가 공매도 불법 여부를 스스로 검증하고 예방·통제할 수 있도록 하기 위한 것이라고 명시하고 있습니다.,240926 투자자에게 공매도 통합가이드라인을 제시.pdf,"'공매도 통합 가이드라인'의 주요 목적은 무차입공매도와 같은 불법적인 거래를 사전에 방지하고, 공매도 거래를 수행하는 법인들이 내부통제 및 잔고관리 시스템을 적절히 구축하도록 유도하는 것입니다. 이를 통해 공매도 거래의 투명성을 높이고, 시장 참여자들이 적절한 수준의 내부통제를 마련할 수 있도록 지원하는 것이 핵심입니다. 또한, 가이드라인은 공매도 거래 법인의 통제 수준을 제고하고, 최적화된 통제체계의 조기 구축을 촉진하는 기대 효과를 가지고 있습니다 (출처: 240821 「공매도 내부통제 및 기관내 잔고관리 시스템 가이드라인」 행정지도 시행.txt)."
53,문서에서 채권자 변동정보 조회 시스템의 주요 개선 사항은 무엇인가요?,"문서에 따르면 주요 개선 사항은 (1) 조회 가능한 정보의 범위를 확대하여 신용카드 거래대금, 현금서비스, 개인사업자 대출 등도 포함하고, (2) 채권 변동 정보를 5영업일 이내에 업데이트하도록 변경한 것입니다​.","240926 채권자 변동내역, 소멸시효 완성 여부 등을 확인하고 불법 채권추심에 대응.pdf","채권자 변동정보 조회 시스템의 주요 개선 사항은 다음과 같습니다:

1. **정보 확대**: 소비자가 조회할 수 있는 채무의 범위가 확대되어, 대출과 카드론 외에도 개인의 현금서비스, 신용카드 거래대금 및 개인사업자 대출까지 확인할 수 있게 되었습니다. 이는 소비자가 자신의 채무에 대한 정보를 보다 쉽게 접근할 수 있도록 합니다.

2. **최신정보 업데이트**: 채권 매각이 발생했을 때, 기존에는 최대 3개월 후에 확인할 수 있었으나, 앞으로는 5영업일 이내에 채권자 변동정보를 확인할 수 있게 됩니다. 이를 통해 소비자는 채권자 변동이 발생했을 때 신속하게 대응할 수 있습니다.

3. **소멸시효 확인**: 소비자는 채권자 변동정보 조회시스템을 통해 자신의 채권자 현황, 변동내역, 소멸시효 완성 여부 등을 확인할 수 있어 불법 채권추심에 대한 피해를 예방할 수 있습니다.

이러한 개선 사항들은 소비자가 불법 채권추심으로부터 보호받을 수 있도록 돕기 위해 시행되었습니다 (출처: 240926 채권자 변동내역, 소멸시효 완성 여부 등을 확인하고 불법 채권추심에 대응.txt)."
54,이 문서에서 온라인 대부중개사이트 점검의 주요 내용은 무엇인가요?,"주요 점검 내용은 개인정보 유출, 불법사금융업체 광고 대행, 허위·과장광고 등의 위법 행위 여부를 확인하는 것입니다​.","240926 경기도, 경기남부 북부경찰청과 온라인 대부중개플랫폼 합동점검 실시.pdf","온라인 대부중개사이트 점검의 주요 내용은 다음과 같습니다. 경기도 등록 온라인 대부중개사이트 5개사에 대해 금융감독원, 경기도, 경기남부경찰청, 경기북부경찰청, 금융보안원이 합동으로 점검을 실시하며, 점검의 주요 항목은 개인정보 유출, 불법사금융업체 광고 대행, 허위·과장광고 여부입니다. 점검을 통해 적발된 위법행위에 대해서는 영업정지 및 수사의뢰 등 엄중한 조치가 예정되어 있습니다. 또한, 개인정보 보호절차 준수 및 관리의 적정성, 광고의 적정성, 불법행위 신고센터에 접수된 사항도 면밀히 살펴볼 계획입니다 (출처: 240926 경기도, 경기남부 북부경찰청과 온라인 대부중개플랫폼 합동점검 실시.txt)."
55,문서에서 설립된 디지털자산보호재단의 주요 역할은 무엇인가요?,디지털자산보호재단의 주요 역할은 영업을 종료한 가상자산거래소로부터 이용자의 자산을 이전받아 안전하게 보관하고 이를 이용자에게 반환하는 것입니다​.,240925영업을 종료한 가상자산거래소의 이용자 자산을 차질없이 반환.pdf,"디지털자산보호재단의 주요 역할은 영업을 종료한 가상자산 거래소로부터 이용자 자산을 이전받아 안전하게 보관 및 관리하고, 이를 이용자에게 반환하는 것입니다. 재단은 이용자의 예치금과 가상자산을 각각 은행과 원화마켓 거래소에 위탁하여 보관하며, 이용자 자산 관리에 관한 중요사항을 논의하기 위해 운영위원회를 구성할 예정입니다. 또한, 금융위원회는 재단이 관련 법규를 준수하도록 의무를 부과하여 이용자 보호를 강화할 계획입니다. 이러한 과정을 통해 재단은 가상자산 이용자의 권익 보호와 건전한 거래질서 확립에 기여할 것으로 기대됩니다. (출처: 240925영업을 종료한 가상자산거래소의 이용자 자산을 차질없이 반환.txt)"
56,문서에서 GA업계의 정착지원금 관련 내부통제 부족 사례는 무엇인가요?,"문서에서는 정착지원금 지급 대상 선정 기준이 없거나, 본사 차원의 통제 없이 지점별로 운영된 사례가 내부통제 부족의 주요 사례로 제시되었습니다.",240924 GA업계의 건전한 설계사 스카우트 문화 정착을 지속 유도하겠습니다.pdf,"GA업계의 정착지원금 관련 내부통제 부족 사례는 다음과 같습니다:

1. **사례1**: 지역본부장이 회사 내규에서 정한 기준을 초과하여 영입 설계사에게 정착지원금을 지급하였으나, 해당 GA는 별다른 조치를 취하지 않았습니다. 이는 회사의 예산 집행 및 정착지원금 미환수율 개선을 위해 관련 내규 및 설계사 위촉 절차의 보완이 필요함을 시사합니다.

2. **사례2**: 정착지원금 제도를 운영하고 있음에도 불구하고 지급 및 환수 관련 세부 기준(지급 대상자 선정, 지급금액, 환수조건 등)을 마련하지 않았습니다. 이는 정착지원금 운영방안 마련이 필요함을 나타냅니다.

3. **사례3**: 정착지원금을 본부 및 지점별로 상이하게 운영하고 있으며, 본사에서는 지급 현황을 파악하거나 관리하지 않고 있었습니다. 이는 정착지원금 운영방안 마련 및 본사 차원의 총괄 관리가 필요함을 보여줍니다.

4. **사례4**: 부당 승환계약에 대한 자체 점검 활동이 미흡하고, 부당 승환계약을 체결한 설계사에 대한 제재 실적이 미미하였습니다. 이는 보험 모집 시 비교안내확인서 작성의 적정 여부에 대한 점검 절차 마련 및 본사 중심의 정기적인 자체 점검 활동 확대가 필요함을 나타냅니다.

이러한 사례들은 GA업계에서 정착지원금 지급과 관련된 내부통제가 미흡하다는 점을 강조하고 있으며, 금융감독원은 이러한 문제를 해결하기 위해 경영유의 또는 개선을 요구할 예정입니다. (출처: 240924 GA업계의 건전한 설계사 스카우트 문화 정착을 지속 유도하겠습니다.txt)"
57,문서에서 디지털 감사기술 도입의 주요 추진 과제는 무엇인가요?,"주요 추진 과제는 디지털 감사기술 활용 근거 및 품질관리 절차 명확화, 표준감사시간 반영 검토, 회계법인 간 격차 완화 및 전문인력 양성, 감사 데이터 표준화 등이 포함됩니다.",240924 (보도자료) 조간_디지털 감사기술 도입 지원 TF 운영결과 및 향후 계획.pdf,"디지털 감사기술 도입의 주요 추진 과제는 다음과 같습니다:

1. **디지털 감사 활용 근거 및 품질관리 절차 명확화**: 현재 국내 회계감사기준 및 품질관리기준에는 디지털 감사기술 관련 내용이 포함되어 있지 않아, 디지털 감사의 활용 근거와 품질관리 절차가 불명확합니다. 이를 개선하기 위해 회계감사기준 및 품질관리기준을 개정하여 디지털 감사기술 활용 근거 및 품질관리 절차를 명확히 할 필요가 있습니다 (출처: 240924 (보도자료) 조간_디지털 감사기술 도입 지원 TF 운영결과 및 향후 계획.txt).

2. **표준감사시간 반영 검토**: 디지털 감사기술의 도입과 운영에 소요된 자원을 표준감사시간에 반영할 방안을 검토하고, 관련 영향에 대한 실증 데이터를 확보하는 것이 필요합니다 (출처: 240924 (보도자료) 조간_디지털 감사기술 도입 지원 TF 운영결과 및 향후 계획.txt).

3. **회계법인 간 격차 완화 및 전문인력 양성**: 디지털 감사기술 도입 수준이나 전문인력 양성을 위한 내부 교육에 있어 회계법인 간의 큰 격차를 해소하기 위한 지원 방안을 마련하고, 중소형 회계법인의 디지털 감사 접근성을 높이는 방안이 필요합니다 (출처: 240924 (보도자료) 조간_디지털 감사기술 도입 지원 TF 운영결과 및 향후 계획.txt).

이러한 추진 과제를 통해 디지털 감사기술의 활용을 촉진하고, 회계감사의 효과성을 높이는 것이 목표입니다."
