Unnamed: 0,question,answer,파일명,result
35,공개매수 기간 중 투자자들이 주의해야 할 주요 사항은 무엇입니까?,"공개매수 기간 중에는 주가가 급격히 변동할 가능성이 있으며, 특히 경쟁 과열이나 근거 없는 풍문에 현혹되지 않도록 전자공시시스템(DART)을 통해 정확한 정보를 확인해야 합니다. 또한, 공개매수가 장외거래로 세금 등의 영향을 받을 수 있음을 고려해야 합니다.",241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).pdf,"공개매수 기간 중 투자자들이 주의해야 할 주요 사항은 다음과 같습니다:

1. **주가 변동성**: 공개매수 기간 중 또는 종료 후 주가가 급격히 하락할 수 있으므로, 이에 대한 주의가 필요합니다. 투자자는 이러한 변동성을 인지하고 투자 결정을 내려야 합니다 (출처: 241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).txt).

2. **정확한 정보 확인**: 근거 없는 풍문이나 루머에 현혹되지 말고, 정확한 정보를 확인한 후 투자해야 합니다. 이는 잘못된 판단을 피하는 데 중요합니다 (출처: 241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).txt).

3. **세금 고려**: 공개매수는 장외거래로 진행되므로, 세금에 따른 영향을 고려해야 합니다 (출처: 241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).txt).

4. **매도 제한**: 공개매수 가격에 원하는 물량을 모두 매도하지 못할 수 있으며, 공개매수 사무취급자에 따라 응모 방법이 다를 수 있습니다 (출처: 241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).txt).

5. **조건 및 일정 변경**: 공개매수 조건 및 일정이 변경될 수 있으므로, 관련 공시 내용을 정확히 확인해야 합니다 (출처: 241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).txt).

이러한 사항들을 유의하여 투자 결정을 내리는 것이 중요합니다."
36,구글이 시행하는 금융서비스 인증 절차의 주요 내용은 무엇입니까?,"구글은 국내에서 금융상품 광고를 하려는 광고주에게 금융위원회 등록 여부를 확인하는 인증 절차(FSV)를 마련하였습니다. 인증받지 못한 광고주는 금융상품 광고를 게재할 수 없으며, 이는 2024년 11월 7일부터 시행됩니다​.",241008 (보도자료) 불법사금융 척결 실무TF 개최.pdf,"구글이 시행하는 금융서비스 인증 절차의 주요 내용은 다음과 같습니다:

1. **광고주 인증 필요**: 금융서비스(상품)를 광고하거나 금융서비스를 탐색하는 고객을 대상으로 광고를 하고자 하는 광고주는 구글에 광고를 게재하기 전에 인증을 받아야 합니다. 인증을 받지 못한 광고주는 해당 광고를 게재할 수 없습니다.

2. **인증 대상 확인**: 광고주는 구글 Ads 계정을 생성할 때 사업 정보, 광고 목적 및 유형, 웹사이트 주소, 광고 대상 등을 기재해야 하며, 구글은 이를 바탕으로 인증 대상 여부를 결정합니다. 한국에서 특정 금융서비스 광고를 게재하기 위해서는 금융당국의 승인을 받은 금융회사임을 입증해야 합니다.

3. **인증 방식**: 
   - 금융회사는 감독당국의 승인을 받은 광고주로, 광고주 정보(회사명, 주소, 자격번호, 이메일 등)를 제공하면 금융감독원이 제공하는 금융회사 정보와 비교하여 인증을 진행합니다.
   - 인증받은 제3자(금융회사 관계사, 중개사 등)는 인증된 금융회사가 대신 인증을 진행합니다.
   - 비금융서비스 광고주(예: 자동차 금융 및 보험을 홍보하는 자동차 광고주)는 사업 세부정보와 광고 대상 사이트 등을 제출하여 적정성을 심사받습니다.

4. **사후 인증 심사**: 최초에 인증심사 대상이 아니었던 광고주도 사업 정보나 광고 목적에 따라 사후적으로 인증심사 대상으로 확인될 수 있으며, 이 경우 광고 중단 및 인증 절차를 진행해야 합니다 (출처: 241008 (보도자료) 불법사금융 척결 실무TF 개최.txt)."
37,"2024년 상반기 개인사업자대출119 프로그램으로 지원된 총액은 얼마이며, 주된 지원 유형은 무엇입니까?","2024년 상반기 개인사업자대출119 프로그램을 통해 1조 5,414억 원이 지원되었으며, 주요 지원 유형은 만기연장(1조 1,961억 원)과 이자감면(8,412억 원)입니다.",241007_조간 (보도자료) 24년 상반기 국내은행 개인사업자대출119 운영현황.pdf,"2024년 상반기 개인사업자대출119 프로그램으로 지원된 총액은 1조 5,414억원이며, 주된 지원 유형은 만기연장으로 1조 1,961억원(77.6%)이 해당됩니다. 이 외에도 이자감면이 8,412억원(54.6%)으로 뒤를 이었습니다. (출처: 241007_조간 (보도자료) 24년 상반기 국내은행 개인사업자대출119 운영현황.txt)"
38,신용카드사의 부가서비스 제공 관행 개선에서 주요 개선 사항은 무엇입니까?,"결제 취소로 한도가 복원되는 경우 누락된 부가서비스를 자동 환급하도록 시스템과 약관을 개선하며, 무이자할부 및 결제취소분 실적 차감방식을 명확히 안내하도록 강화할 예정입니다.",241007_1630_(보도자료) 신용카드사의 부가서비스 제공 관행 등 개선.pdf,"신용카드사의 부가서비스 제공 관행 개선에서 주요 개선 사항은 다음과 같습니다:

1. **부가서비스 안내 강화**: 신용카드 이용자가 '무이자할부' 및 '결제 취소분 실적 차감방식'을 제대로 인지할 수 있도록 신용카드 서비스 이용조건에 대한 안내를 강화할 예정입니다. 특히, 결제 취소 시 이용실적 차감방식에 대한 소비자 안내를 강화하여 소비자가 부가서비스를 받을 수 있는지 여부를 쉽게 알 수 있도록 할 계획입니다 (출처: 241007_1630_(보도자료) 신용카드사의 부가서비스 제공 관행 등 개선.txt, 241106 (보도참고) 배포시_금융감독원은 제7기 옴부즈만을 신규로 위촉하였습니다.txt).

2. **시스템 개선**: 부가서비스 누락 방지를 위해 신용카드사의 관련 시스템 전반에 대한 개선을 추진 중이며, 미적립 포인트를 환급하는 방안도 마련하고 있습니다. 이는 소비자 권익을 제고하기 위한 조치입니다 (출처: 241007_1630_(보도자료) 신용카드사의 부가서비스 제공 관행 등 개선.txt).

3. **결제취소 시 실적 차감방식 통일**: 카드사별 결제취소분 이용실적 차감방식이 달라 소비자가 혼란을 겪고 있는 문제를 해결하기 위해, 결제취소 시 차감방식을 통일하거나 관련 소비자 안내를 강화할 필요성이 제기되고 있습니다 (출처: 241106 (보도참고) 배포시_금융감독원은 제7기 옴부즈만을 신규로 위촉하였습니다.txt).

이러한 개선 사항들은 신용카드 이용자의 권익을 보호하고, 부가서비스 이용의 투명성을 높이기 위한 노력의 일환으로 진행되고 있습니다."
39,"개인채무자보호법 시행의 주요 내용은 무엇이며, 시행 이후 정부의 계획은 무엇입니까?","개인채무자보호법은 연체이자 완화, 과도한 추심 제한, 채권 매각 규율 등을 포함하여 채무자의 경제적 재기를 지원합니다. 정부는 시행 후 점검반을 운영하여 사례를 신속히 대응하고, 금융회사와의 협력을 통해 법을 정착시킬 계획입니다.",241007 개인채무자보호법 시행 준비상황 및 향후 추진계획 점검회의 개최.pdf,"개인채무자보호법의 주요 내용은 개인채무자가 금융회사에 직접 채무조정을 요청할 수 있도록 하고, 연체이자 부담을 합리적으로 줄이며, 지나친 채권추심을 제한하는 것입니다. 이를 통해 채무자의 재기 가능성을 높이고 금융회사의 회수 가치를 증대시키는 것을 목표로 하고 있습니다. 또한, 대부업체의 내부통제체계를 점검하고, 채권 추심 절차의 적정성을 확인하는 등의 조치를 통해 대부업자의 부당 추심행위를 방지하고 대부이용자의 권익을 제고할 계획입니다 (출처: Passage 0, Passage 2).

시행 이후 정부의 계획으로는, 2024년 10월 17일부터 2025년 1월 16일까지 3개월간 계도기간을 두고, 법규 이행 여부를 지속적으로 점검하며 미흡 사항에 대해서는 신속히 개선할 수 있도록 지도할 예정입니다. 또한, 금융위원회는 '개인채무자보호법 시행상황 점검반'을 운영하여 법이 금융현장에 성공적으로 안착될 수 있도록 지원할 계획입니다 (출처: Passage 2, Passage 4)."
40,금감원과 한국수자원공사가 체결한 감사업무 협약의 주요 목적은 무엇입니까?,"이 협약의 주요 목적은 감사 정보 및 기법 교류를 통해 감사 성과와 내부통제 체계 강화를 도모하고, 상호 발전을 촉진하는 것입니다.","241007 1100 (보도자료) 금감원, 한국수자원공사와 감사업무협약 체결.pdf","금융감독원과 한국수자원공사가 체결한 감사업무 협약의 주요 목적은 감사 전문성 향상 및 역량 강화를 통해 감사 성과를 높이고, 내부통제 체계를 강화하며 청렴도를 제고하는 것입니다. 이를 위해 양 기관은 감사 정보와 기법을 교류하고, 내부통제 및 감사활동 강화를 위한 실무회의를 운영하는 등 상호 협력을 진행할 예정입니다 (출처: 241007 1100 (보도자료) 금감원, 한국수자원공사와 감사업무협약 체결.txt)."
41,"2024년 상반기 관계형금융 잔액은 얼마이며, 주요 대출 증가율은 어떻게 되었습니까?","2024년 상반기 관계형금융 잔액은 18.4조 원으로, 전년 말 대비 11.4% 증가하였습니다. 중소법인 대출은 8.6%, 개인사업자 대출은 17.2% 증가하였습니다​.",241004_조간_(보도자료) 24년 상반기 관계형금융 취급실적 및 우수은행 평가 결과.pdf,"2024년 상반기 관계형 금융 잔액은 161,709억 원으로, 이는 전년 동기 대비 21.0% 감소한 수치입니다. 주택저당채권은 113,968억 원으로 35.3% 감소하였고, 대출채권 전체에서 차지하는 비중도 58.8%로 줄어들었습니다. 

주요 대출 증가율에 대해서는, 2024년 7월 중 전체 금융권 가계대출이 5.3조원 증가하였고, 8월에는 9.8조원으로 증가폭이 확대되었습니다. 9월에는 다시 5.2조원으로 증가폭이 둔화되었습니다. 주택담보대출은 7월에 5.4조원, 8월에 8.5조원, 9월에 6.9조원 증가하였으며, 이는 전월 대비 증가폭이 축소된 것입니다 (출처: 240730 (보도자료) 조간 - ’24년 상반기 등록 ABS 발행 실적.txt, 240812 (보도자료) 2024년 7월중 가계대출 동향(잠정).txt, 241011 조간 (보도자료) 2024년 9월중 가계대출 동향(잠정).txt)."
42,전북특별자치도와 금융감독원이 체결한 금융교육 활성화 협약의 주요 내용은 무엇입니까?,"협약의 주요 내용은 청소년 금융이해력 강화, 현직 교사 금융교육 확대, 청년 맞춤형 재무상담 프로그램 운영, 자립준비청년 대상 금융특강 제공 등이 포함되어 있습니다​.",241002_1100 (보도자료) 전북도 도민 금융교육을 적극 지원하겠습니다_F.pdf,"전북특별자치도와 금융감독원이 체결한 금융교육 활성화 협약의 주요 내용은 다음과 같습니다:

1. **학생 금융교육 강화**: 금융감독원의 다양한 금융교육 프로그램(예: 늘봄학교, 자유학기제)을 활용하여 청소년의 금융이해력과 금융활동 역량을 강화합니다. 대학생 봉사단을 통한 강사 지원 및 콘텐츠 제공도 포함됩니다.

2. **교사 연수 확대**: 현직 교사들의 금융교육 전문성을 높이기 위해 금융감독원이 방학 중에 실시하는 교사 금융연수를 확대합니다.

3. **청년 대상 재무상담 서비스**: 전북 청년들을 위한 맞춤형 재무상담 서비스를 제공하여 자산 형성과 경제적 자립을 지원합니다. 특히 자립준비청년을 포함한 취약계층을 위한 금융교육 특강도 진행됩니다.

4. **도민 맞춤형 교육 강화**: 학생, 청년, 취약계층 등 다양한 도민을 대상으로 맞춤형 금융교육을 강화하여 실용금융교육을 활성화합니다.

이번 협약은 전북도민의 금융역량 강화를 위한 상호협력의 일환으로 체결되었습니다 (출처: 241002_1100 (보도자료) 전북도 도민 금융교육을 적극 지원하겠습니다_F.txt)."
43,전기자동차 배터리 교체 비용 전액 보상을 받으려면 어떤 약관에 가입해야 합니까?,"전기자동차 배터리 교체 비용 전액 보상을 받기 위해서는 ""전기자동차 배터리 교체비용 전액보상 특별약관""에 별도 가입해야 합니다. 일반 약관에서는 감가상각 금액이 공제됩니다​.",241002 주요 민원사례로 알아보는 소비자 유의사항_자동차보험 특별약관편_F.pdf,"전기자동차 배터리 교체 비용 전액 보상을 받으려면 ""전기자동차 배터리 교체 비용 전액보상 특별약관""에 가입해야 합니다. 이 특별약관에 가입하지 않은 경우, 배터리 교체 시 발생하는 비용에서 기존 배터리의 감가상각 금액이 공제되므로 전액 보상을 받기 어렵습니다. 따라서 전액 보상을 원할 경우 반드시 해당 특약에 별도로 가입해야 합니다 (출처: 241002 주요 민원사례로 알아보는 소비자 유의사항_자동차보험 특별약관편_F.txt)."
44,START 포털을 통해 인허가 사전협의를 신청한 경우 평균 면담 일정 소요 기간은 얼마나 됩니까?,START 포털을 통해 접수된 인허가 사전협의는 평균적으로 접수 후 약 26일 이내에 면담이 이루어집니다​.,241002 조간 (보도자료) 「START 포털」 운영.pdf,"START 포털을 통해 인허가 사전협의를 신청한 경우, 평균 면담 일정 소요 기간은 약 26일입니다. (출처: 241002 조간 (보도자료) 「START 포털」 운영.txt)"
45,2024년 보험회사의 해약환급금 준비금 제도 개선의 주요 내용은 무엇입니까?,"자본건전성 조건을 충족하는 보험사에 대해 준비금 적립 비율을 기존 대비 80% 수준으로 조정하여 배당가능이익을 확대하며, 지급여력 비율 200% 이상인 보험사부터 우선 적용할 예정입니다.",241002 자본건전성이 충분한 보험회사의 배당가능이익이 종전(IFRS4) 수준으로 확대.pdf,"2024년 보험회사의 해약환급금 준비금 제도 개선의 주요 내용은 다음과 같습니다:

1. **배당가능이익 확대**: 자본건전성이 충분한 보험회사에 대해 배당가능이익이 종전의 IFRS4 수준으로 확대됩니다. 이는 해약환급금 준비금의 부담을 줄여 주주에게 더 많은 배당을 가능하게 합니다.

2. **해약환급금 준비금 제도 개선**: 해약환급금 준비금은 보험부채가 시가평가된 경우 해약환급금보다 적을 때 그 차액을 적립하여 실질적인 보험부채를 보수적으로 유지하기 위한 제도입니다. 이 준비금은 법정준비금으로 간주되어 배당가능이익 산정 시 차감됩니다.

3. **법인세 처리**: 해약환급금 준비금은 전액 과세표준에서 제외되어 손금으로 인정받습니다. 이는 IFRS17 전환 이후 회계상 이익 대비 과소납세 문제를 해결하기 위한 조치입니다.

4. **정교한 운영 계획**: 개선방안은 연내 보험업감독규정 개정을 통해 2024 사업연도 결산부터 적용될 예정이며, 시뮬레이션 및 의견수렴 과정을 통해 더욱 정교화될 계획입니다.

이러한 개선은 주주배당, 자본건전성 관리, 그리고 당기순이익에 상응하는 납세라는 세 가지 정책적 목표 간의 균형을 모색한 결과입니다 (출처: (금융위)240930[별첨] 해약환급금준비금 제도개선방안.txt, 241002 자본건전성이 충분한 보험회사의 배당가능이익이 종전(IFRS4) 수준으로 확대.txt)."
46,보험사의 내부통제 강화를 위해 추진된 주요 방안은 무엇입니까?,"상품위원회의 운영 강화, 계리법인 외부검증 절차 개선, 합리적 보장한도 심의 기준 마련 등이 포함됩니다. 이를 통해 보험상품 개발 및 판매의 모든 과정을 총괄하도록 합니다.",241002 보험산업의 건전경쟁을 확립하고 내부통제를 강화해 나가겠습니다.pdf,"보험사의 내부통제 강화를 위해 추진된 주요 방안은 다음과 같습니다:

1. **금융사고 예방지침 마련**: 보험회사가 금융사고를 예방하기 위한 기본적인 지침을 마련하고, 임원별 내부통제 책무를 명확히 구분하여 이행할 수 있도록 책무구조도를 도입합니다 (출처: 241002 [별첨2] 보험사 내부통제 강화방안.txt).

2. **보험사기 예방 내부통제규율 명시화**: 과당경쟁으로 인한 보험사기 및 도덕적 위험을 방지하기 위한 내부통제 장치를 마련하고, 소비자 보호를 위한 필수사항을 명시적 규제로 전환합니다 (출처: 241002 [별첨2] 보험사 내부통제 강화방안.txt).

3. **이상징후 조기 탐지를 위한 감시체계 구축**: 금융사고 위험이 높은 이상거래를 탐지하기 위한 상시감시 시스템을 구축하고, 소비자 제출서류의 위·변조 여부를 검증하는 절차를 마련합니다 (출처: 241002 [별첨2] 보험사 내부통제 강화방안.txt).

4. **내부고발 활성화**: 내부고발자를 확대하고 다양한 접수채널 및 포상기준을 마련하여 내부통제를 강화합니다 (출처: 241002 [별첨2] 보험사 내부통제 강화방안.txt).

5. **보험사기 영향도 평가 및 대응방안 마련**: 담보별 보장내용 및 한도에 대해 보험사기 영향도 평가를 실시하고, 취약요인이 발견될 경우 대응방안을 마련하도록 의무화합니다 (출처: 241002 [별첨2] 보험사 내부통제 강화방안.txt).

이러한 방안들은 보험산업의 신뢰도를 제고하고, 금융사고 및 보험사기를 예방하기 위한 체계적인 노력을 반영하고 있습니다."
47,보험 가입자가 통지의무를 이행하지 않을 경우 어떤 불이익이 있을 수 있습니까?,"통지의무를 이행하지 않으면 보험 계약이 해지되거나, 보험금이 삭감 지급 또는 부지급되는 불이익이 발생할 수 있습니다​.",240930[금융꿀팁] 보험 가입 후 알릴의무(통지의무) 관련 유익정보 및 유의사항 안내.pdf,"보험 가입자가 통지의무를 이행하지 않을 경우 여러 가지 불이익이 발생할 수 있습니다. 첫째, 보험계약이 해지될 수 있습니다. 보험회사는 가입자가 위험변경이나 증가에 대한 통지를 위반한 경우, 그 사실을 알게 된 날로부터 1개월 이내에 계약을 해지할 수 있습니다. 둘째, 보험금이 삭감 지급되거나 지급되지 않을 수 있습니다. 통지의무를 위반한 후 보험사고가 발생하면, 보험회사는 보험금을 삭감하여 지급할 수 있으며, 이미 지급된 보험금에 대해서는 반환을 청구할 수 있습니다. 다만, 통지의무 위반이 보험사고와 인과관계가 없는 경우에는 보험금을 전액 지급할 수 있습니다. 이러한 불이익은 가입자가 통지의무를 준수하지 않을 때 발생할 수 있는 주요 사항들입니다 (출처: 240930[금융꿀팁] 보험 가입 후 알릴의무(통지의무) 관련 유익정보 및 유의사항 안내.txt)."
48,"여신거래 안심차단 서비스는 어떤 목적으로 제공되며, 주요 가입 연령대는 누구입니까?","여신거래 안심차단 서비스는 보이스피싱 등 피해를 예방하기 위해 제공되며, 주요 가입 연령대는 60대 이상으로 전체 가입자의 약 62%를 차지합니다.",240930 조간 (보도자료) 여신거래 안심차단 시행(8.23.) 이후.pdf,"여신거래 안심차단 서비스는 이용자가 본인도 모르는 사이에 실행된 대출 등으로 인한 금전 피해를 예방하기 위해 제공됩니다. 이 서비스는 신용대출, 카드론, 신용카드 발급, 보험 계약 대출 등 개인의 신규 여신거래를 사전에 차단할 수 있도록 설계되었습니다. 가입자는 은행, 금융투자, 보험, 여신전문, 저축은행 등 4,012개 금융회사에서 여신거래가 실시간으로 차단됩니다. 이 서비스는 보이스피싱 및 명의도용과 같은 금융 범죄로부터 소비자를 보호하는 데 목적이 있습니다.

주요 가입 연령대는 60대 이상 고령층으로, 이 연령대의 서비스 가입률이 전체 가입자의 62%에 달합니다. 반면, 20·30대의 가입률은 상대적으로 낮은 편입니다. 이는 고령층이 신규 대출 수요는 낮지만, 명의도용 등의 피해 우려가 높기 때문으로 분석됩니다. 그러나 20·30대 청년층은 비대면 신청이 가능해짐에 따라 가입이 용이해질 것으로 기대되고 있습니다 (출처: 240930 조간 (보도자료) 여신거래 안심차단 시행(8.23.) 이후.txt)."
49,마이데이터 2.0에서 청소년의 이용 편의성을 개선하기 위해 어떤 변경이 이루어졌습니까?,"청소년의 마이데이터 이용 연령이 기존 19세 이상에서 14세 이상으로 변경되었습니다. 다만, 정보 활용 제한 규정은 유지됩니다.",240930 조간 (보도자료) 「마이데이터 2.0」 시행을 위한 제도적 기반을 마련하겠습니다.pdf,"마이데이터 2.0에서 청소년의 이용 편의성을 개선하기 위해 법정대리인의 동의 없이 스스로 마이데이터를 이용할 수 있는 연령이 19세에서 14세 이상으로 변경되었습니다. 이로 인해 14세 이상의 청소년은 법정대리인의 동의 없이도 마이데이터 서비스를 이용할 수 있게 되었으며, 이는 비대면 채널에서 법정대리인 확인이 어려워 마이데이터 이용이 제한되었던 문제를 해결하는 데 기여합니다. 다만, 19세 미만 청소년의 마이데이터 정보가 무분별하게 활용되지 않도록 정보 수집·제공과 활용 제한 규정은 여전히 유지됩니다. (출처: 240930 조간 (보도자료) 「마이데이터 2.0」 시행을 위한 제도적 기반을 마련하겠습니다.txt)"
50,수능 이후 고3 학생들을 위한 금융교육의 주요 내용은 무엇입니까?,"주요 내용으로는 신용관리, 금융사기 예방, 재무관리 방법, 금융꿀팁 등이 포함되며, 가상자산 투자사기 및 청소년 불법도박 예방 등도 다룹니다.",240930 고3 학생들에게 꼭 필요한 금융사기 예방법 및 금융꿀팁.pdf,"수능 이후 고3 학생들을 위한 금융교육의 주요 내용은 다음과 같습니다:

1. **신용관리**: 신용카드와 체크카드의 차이, 바람직한 대출 관리 방법, 학자금 대출 및 대환 대출 플랫폼에 대한 교육이 포함됩니다.
2. **금융사기 예방**: 보이스피싱, 메신저피싱, 스미싱, 파밍 등 다양한 금융사기의 유형과 대처 요령을 다룹니다.
3. **재무관리 방법**: 목돈 마련하기, 투자 및 보험의 개념, 채무자 구제 제도 및 채무 상담 방법에 대한 교육이 제공됩니다.
4. **금융꿀팁**: 해외여행 시 트래블 체크카드 활용법, 전세사기 예방 방법, 청년 창업 준비에 대한 정보 등이 포함됩니다.

이 교육은 사회에 첫발을 내딛는 고3 학생들이 알아두면 유익한 내용을 중심으로 구성되어 있으며, 신종 금융사기와 청소년 불법 도박 예방 자료도 추가되어 있습니다 (출처: 240930 고3 학생들에게 꼭 필요한 금융사기 예방법 및 금융꿀팁.txt)."
51,이 문서에서 '온라인 대출 갈아타기 서비스'가 새롭게 추가된 대상은 무엇인가요?,이 문서에서는 2024년 9월 30일부터 실시간 시세 조회가 가능한 주거용 오피스텔과 빌라(연립·다세대)가 '온라인 대출 갈아타기 서비스'의 새로운 대상에 포함되었다고 설명하고 있습니다.,240927 실시간 시세 조회가 가능한 주거용 오피스텔 및 빌라 담보대출도 갈아타기.pdf,"'온라인 대출 갈아타기 서비스'에 새롭게 추가된 대상은 실시간 시세 조회가 가능한 주거용 오피스텔 및 빌라 담보대출입니다. 이 서비스는 2024년 9월 30일부터 시행되며, 이를 통해 오피스텔과 빌라의 주요 거주자인 청년과 서민 등의 주거금융비용이 절감될 것으로 기대됩니다. (출처: 240927 실시간 시세 조회가 가능한 주거용 오피스텔 및 빌라 담보대출도 갈아타기.txt)"
52,문서에서 '공매도 통합 가이드라인'의 주요 목적은 무엇인가요?,이 문서에서는 '공매도 통합 가이드라인'의 주요 목적이 투자자가 공매도 불법 여부를 스스로 검증하고 예방·통제할 수 있도록 하기 위한 것이라고 명시하고 있습니다.,240926 투자자에게 공매도 통합가이드라인을 제시.pdf,"'공매도 통합 가이드라인'의 주요 목적은 투자자들이 요구한 명확하고 실효성 있는 공매도 해석 지침을 마련하고, 무차입공매도와 같은 불법적인 거래를 사전에 방지하는 것입니다. 이를 위해 사례 중심의 해석을 제공하고, 공매도 전산시스템을 고도화하여 무차입공매도를 근절하는 데 기여하고자 합니다. 또한, 투자자 질문에 대한 Q&A 방식을 채택하여 규제의 명확성을 높이고, 실무 적용성을 강화하는 방향으로 구성되어 있습니다 (출처: 240926 투자자에게 공매도 통합가이드라인을 제시.txt)."
53,문서에서 채권자 변동정보 조회 시스템의 주요 개선 사항은 무엇인가요?,"문서에 따르면 주요 개선 사항은 (1) 조회 가능한 정보의 범위를 확대하여 신용카드 거래대금, 현금서비스, 개인사업자 대출 등도 포함하고, (2) 채권 변동 정보를 5영업일 이내에 업데이트하도록 변경한 것입니다​.","240926 채권자 변동내역, 소멸시효 완성 여부 등을 확인하고 불법 채권추심에 대응.pdf","채권자 변동정보 조회 시스템의 주요 개선 사항은 다음과 같습니다:

1. **정보 확대**: 소비자가 조회할 수 있는 채권의 범위가 대폭 확대되었습니다. 이제는 대출과 카드론뿐만 아니라 신용카드 거래대금, 현금서비스, 개인사업자 대출 등 다양한 채무를 확인할 수 있게 되었습니다. (출처: 240926 채권자 변동내역, 소멸시효 완성 여부 등을 확인하고 불법 채권추심에 대응.txt)

2. **최신정보 업데이트**: 채권 매각 정보가 최대 3개월 후에 확인 가능했던 것에서 앞으로는 5영업일 이내에 확인할 수 있도록 개선되었습니다. 이를 통해 소비자는 채권자 변동 정보를 보다 신속하게 확인할 수 있습니다. (출처: 240926 채권자 변동내역, 소멸시효 완성 여부 등을 확인하고 불법 채권추심에 대응.txt)

3. **직관적인 정보 제공**: 소비자가 본인 채무의 연체 또는 채권자 변동이 발생했을 때, 관련 정보를 직관적으로 확인할 수 있도록 시스템 화면이 개선되었습니다. (출처: 240926 채권자 변동내역, 소멸시효 완성 여부 등을 확인하고 불법 채권추심에 대응.txt)

이러한 개선 사항들은 소비자가 불법 채권 추심에 효과적으로 대응할 수 있도록 돕기 위해 마련되었습니다."
54,이 문서에서 온라인 대부중개사이트 점검의 주요 내용은 무엇인가요?,"주요 점검 내용은 개인정보 유출, 불법사금융업체 광고 대행, 허위·과장광고 등의 위법 행위 여부를 확인하는 것입니다​.","240926 경기도, 경기남부 북부경찰청과 온라인 대부중개플랫폼 합동점검 실시.pdf","온라인 대부중개사이트 점검의 주요 내용은 다음과 같습니다. 경기도와 금융감독원, 경찰청 등 관계기관이 합동으로 경기도 등록 온라인 대부중개사이트 5개사에 대해 점검을 실시하며, 주요 점검 항목으로는 개인정보 유출, 불법사금융업체 광고 대행, 허위·과장광고 등이 포함됩니다. 점검을 통해 개인정보 보호 절차 준수 여부, 허위 광고 여부, 불법사금융 및 개인정보 불법유통 신고센터에 접수된 신고사항 등을 면밀히 살펴볼 예정입니다. 위반 사항이 적발될 경우 과태료 부과, 영업정지 등의 엄중 조치가 취해질 계획입니다. 또한, 점검 결과는 다른 지자체에도 전파하여 불법사금융 피해를 방지하기 위한 협력을 강화할 예정입니다. (출처: 240926 경기도, 경기남부 북부경찰청과 온라인 대부중개플랫폼 합동점검 실시.txt)"
55,문서에서 설립된 디지털자산보호재단의 주요 역할은 무엇인가요?,디지털자산보호재단의 주요 역할은 영업을 종료한 가상자산거래소로부터 이용자의 자산을 이전받아 안전하게 보관하고 이를 이용자에게 반환하는 것입니다​.,240925영업을 종료한 가상자산거래소의 이용자 자산을 차질없이 반환.pdf,"디지털자산보호재단의 주요 역할은 영업을 종료한 가상자산 거래소로부터 이용자의 자산을 자율적으로 이전받아 이를 안전하게 보관하고 관리한 후, 이용자에게 반환하는 업무를 수행하는 것입니다. 이 재단은 비영리법인으로 금융위원회의 허가를 받아 설립되며, 이용자의 예치금과 가상자산을 각각 은행과 원화마켓 거래소에 위탁하여 보관할 계획입니다. 또한, 재단은 이용자 자산 관리에 관한 중요사항을 논의하기 위해 운영위원회를 구성하고, 금융위원회의 관련 법규를 준수하도록 요구받습니다. 이러한 과정을 통해 가상자산 이용자의 권익 보호와 건전한 거래질서 확립에 기여할 것으로 기대됩니다. (출처: 240925영업을 종료한 가상자산거래소의 이용자 자산을 차질없이 반환.txt)"
56,문서에서 GA업계의 정착지원금 관련 내부통제 부족 사례는 무엇인가요?,"문서에서는 정착지원금 지급 대상 선정 기준이 없거나, 본사 차원의 통제 없이 지점별로 운영된 사례가 내부통제 부족의 주요 사례로 제시되었습니다.",240924 GA업계의 건전한 설계사 스카우트 문화 정착을 지속 유도하겠습니다.pdf,"GA업계의 정착지원금 관련 내부통제 부족 사례로는 다음과 같은 사항들이 있습니다:

1. **본사의 통제 미흡**: 39개 GA 중 12개사(30.8%)는 본사의 통제나 관리 없이 정착지원금을 지급하고 있습니다. 이는 내부통제가 제대로 이루어지지 않고 있음을 나타냅니다.

2. **지급대상 선정기준 부재**: 39개 GA 중 10개사(25.6%)는 정착지원금 지급대상 설계사에 대한 선정기준이 없습니다. 예를 들어, 활동년수, 이직횟수, 전년도 소득, 신용점수 등의 기준이 설정되어 있지 않습니다.

3. **지급 상한액 미설정**: 39개 GA 중 22개사(56.4%)는 정착지원금의 상한액을 설정하지 않고 있습니다. 이는 과도한 지급을 초래할 수 있는 위험 요소입니다.

4. **적정한 환수기준 부재**: 39개 GA 중 19개사(48.7%)는 유지율이나 불완전판매비율 등의 모집전전성 지표를 환수 기준으로 사용하지 않고 있습니다. 이는 불건전한 영업행위를 유도할 수 있는 환경을 조성합니다.

이러한 사례들은 GA업계가 적절한 내부통제를 갖추지 못하고 있음을 보여주며, 이로 인해 정착지원금의 지급이 과도하게 이루어질 수 있는 문제를 야기하고 있습니다 (출처: 240924 GA업계의 건전한 설계사 스카우트 문화 정착을 지속 유도하겠습니다.txt)."
