Unnamed: 0,question,answer,파일명,result
35,공개매수 기간 중 투자자들이 주의해야 할 주요 사항은 무엇입니까?,"공개매수 기간 중에는 주가가 급격히 변동할 가능성이 있으며, 특히 경쟁 과열이나 근거 없는 풍문에 현혹되지 않도록 전자공시시스템(DART)을 통해 정확한 정보를 확인해야 합니다. 또한, 공개매수가 장외거래로 세금 등의 영향을 받을 수 있음을 고려해야 합니다.",241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).pdf,"공개매수 기간 중 투자자들이 주의해야 할 주요 사항은 다음과 같습니다:

1. **주가 변동성**: 공개매수 기간 중 또는 종료 이후에 관련 종목의 주가가 급격히 하락할 수 있으므로 이에 주의해야 합니다. 투자자들은 이러한 변동성을 인지하고 신중하게 투자 결정을 내려야 합니다 (출처: 241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).txt).

2. **정확한 정보 확인**: 근거 없는 풍문이나 루머에 현혹되지 말고, 전자공시시스템(DART)에 공시된 공개매수 신고서 등을 통해 정확한 정보를 확인해야 합니다. 합리적인 투자의사 결정을 위해서는 신뢰할 수 있는 자료를 바탕으로 판단해야 합니다 (출처: 241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).txt).

3. **세금 고려**: 공개매수는 장외거래로, 양도소득세 및 배당소득세 등의 세금이 발생할 수 있습니다. 따라서 세금에 따른 영향을 충분히 고려해야 합니다 (출처: 241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).txt).

4. **매수 응모 시기**: 공개매수 종료일 및 직전 영업일에 매수하는 경우 공개매수 응모가 어려울 수 있으므로, 매수 시기를 잘 고려해야 합니다 (출처: 241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).txt).

이러한 사항들을 유념하여 투자 결정을 내리는 것이 중요합니다."
36,구글이 시행하는 금융서비스 인증 절차의 주요 내용은 무엇입니까?,"구글은 국내에서 금융상품 광고를 하려는 광고주에게 금융위원회 등록 여부를 확인하는 인증 절차(FSV)를 마련하였습니다. 인증받지 못한 광고주는 금융상품 광고를 게재할 수 없으며, 이는 2024년 11월 7일부터 시행됩니다​.",241008 (보도자료) 불법사금융 척결 실무TF 개최.pdf,"구글이 시행하는 금융서비스 인증 절차의 주요 내용은 다음과 같습니다:

1. **광고주 인증 필요**: 금융서비스(상품)를 광고하거나 금융서비스를 탐색하는 고객을 대상으로 광고를 하고자 하는 광고주는 구글에 광고를 게재하기 전에 인증을 받아야 합니다. 인증을 받지 못한 광고주는 해당 금융서비스 광고를 게재할 수 없습니다.

2. **인증 대상**: 인증 대상은 감독당국의 승인을 받은 금융회사(예: 은행, 증권사), 인증 받은 제3자(금융회사 관계사, 중개사 등), 비금융서비스 광고주(금융서비스를 찾는 사용자를 대상으로 하는 광고), 정부 및 공공기관, 법상 인허가가 불필요한 자(예: 금융 관련 교육업자 등)입니다.

3. **인증 방식**: 인증 방식은 여러 유형으로 나뉘며, 광고주가 제공하는 정보(회사명, 주소, 자격번호, 이메일 등)를 금융감독원이 제공하는 금융회사 정보와 비교하여 인증을 진행합니다. 또한, 정부·공공기관의 도메인 이메일 계정으로 인증하거나, 사업 세부정보 및 광고대상 사이트 링크 등을 제출하여 적정성을 심사받을 수 있습니다 (출처: 241008 (보도자료) 불법사금융 척결 실무TF 개최.txt)."
37,"2024년 상반기 개인사업자대출119 프로그램으로 지원된 총액은 얼마이며, 주된 지원 유형은 무엇입니까?","2024년 상반기 개인사업자대출119 프로그램을 통해 1조 5,414억 원이 지원되었으며, 주요 지원 유형은 만기연장(1조 1,961억 원)과 이자감면(8,412억 원)입니다.",241007_조간 (보도자료) 24년 상반기 국내은행 개인사업자대출119 운영현황.pdf,"2024년 상반기 개인사업자대출119 프로그램으로 지원된 총액은 1조 5,414억원이며, 주된 지원 유형은 이자감면으로, 이 금액은 8,412억원에 해당합니다. (출처: 241007_조간 (보도자료) 24년 상반기 국내은행 개인사업자대출119 운영현황.txt)"
38,신용카드사의 부가서비스 제공 관행 개선에서 주요 개선 사항은 무엇입니까?,"결제 취소로 한도가 복원되는 경우 누락된 부가서비스를 자동 환급하도록 시스템과 약관을 개선하며, 무이자할부 및 결제취소분 실적 차감방식을 명확히 안내하도록 강화할 예정입니다.",241007_1630_(보도자료) 신용카드사의 부가서비스 제공 관행 등 개선.pdf,"신용카드사의 부가서비스 제공 관행 개선에서 주요 개선 사항은 다음과 같습니다:

1. **부가서비스 안내 강화**: 신용카드 이용자가 '무이자할부' 및 '결제 취소분 실적 차감방식'을 제대로 인지할 수 있도록 신용카드 서비스 이용조건에 대한 안내를 강화하고 있습니다. 특히, 무이자할부 프로모션 내용 및 변경·중단 관련 안내가 부족하다는 민원이 제기되어, 이에 대한 개선이 추진되고 있습니다 (출처: 241007_1630_(보도자료) 신용카드사의 부가서비스 제공 관행 등 개선.txt).

2. **시스템 개선**: 부가서비스 누락 방지를 위해 신용카드사의 부가서비스 관련 시스템 전반에 대한 개선이 진행 중입니다. 모든 신용카드상품의 이용·취소내역을 정산하여 누락된 부가서비스를 월별 한도까지 자동으로 사후 제공하는 시스템이 도입될 예정입니다 (출처: 241007_1630_(보도자료) 신용카드사의 부가서비스 제공 관행 등 개선.txt).

3. **환급 조치**: 부가서비스 미제공분에 대해 환급을 완료하고 있으며, 신용카드 결제로 포인트 적립 한도를 소진한 후 결제가 취소된 경우에 대한 포인트 사후 적립 누락 문제를 해결하기 위한 환급 조치도 진행되고 있습니다 (출처: 241007_1630_(보도자료) 신용카드사의 부가서비스 제공 관행 등 개선.txt).

4. **소비자 편익 제고**: 데이터 기반 플랫폼 서비스 활성화 및 새로운 결제수요에 대응하기 위한 제도 개선이 추진되고 있으며, 신용카드업의 경쟁력을 강화하기 위한 방안도 마련되고 있습니다 (출처: 240820 (붙임2) 신용카드업 상생발전 제도개선 방안.txt).

이러한 개선 사항들은 신용카드 이용자의 권익을 보호하고, 부가서비스의 제공을 보다 투명하고 효율적으로 만들기 위한 노력의 일환으로 볼 수 있습니다."
39,"개인채무자보호법 시행의 주요 내용은 무엇이며, 시행 이후 정부의 계획은 무엇입니까?","개인채무자보호법은 연체이자 완화, 과도한 추심 제한, 채권 매각 규율 등을 포함하여 채무자의 경제적 재기를 지원합니다. 정부는 시행 후 점검반을 운영하여 사례를 신속히 대응하고, 금융회사와의 협력을 통해 법을 정착시킬 계획입니다.",241007 개인채무자보호법 시행 준비상황 및 향후 추진계획 점검회의 개최.pdf,"개인채무자보호법의 주요 내용은 채무자의 권익 보호와 채권 추심의 공정성을 강화하는 데 중점을 두고 있습니다. 이 법은 채무조정, 채권양도, 채권추심 및 이용자 보호와 관련된 내부 기준을 마련하고, 채무자의 신용정보 보호를 강화하는 내용을 포함하고 있습니다. 특히, 채권추심회사의 평가 및 관리 사항, 채무조정 조직과 인력의 준수사항, 그리고 채무자 안내 및 처리 방안 등이 규정되어 있습니다 (출처: Passage 1).

법의 시행은 2024년 10월 17일로 예정되어 있으며, 정부는 이 법이 금융 현장에서 안정적으로 정착될 수 있도록 점검반을 운영하고, 금융권과 지속적으로 소통할 계획입니다. 또한, 법 시행 이후에는 부당 추심행위에 대한 강력한 대응과 함께, 미흡한 부분에 대한 세부사항 안내 및 개선 유도를 통해 개인채무자의 권익을 보호할 방침입니다 (출처: Passage 0, Passage 2).

정부는 채무자의 평온한 일상을 위협하는 위법행위가 발견될 경우 엄중히 조치하고, 중대 사안은 수사 의뢰를 통해 강력히 대응할 계획입니다. 이를 통해 새로운 제도가 안착하고 개인채무자의 권익이 보호될 수 있도록 노력할 것입니다 (출처: Passage 2)."
40,금감원과 한국수자원공사가 체결한 감사업무 협약의 주요 목적은 무엇입니까?,"이 협약의 주요 목적은 감사 정보 및 기법 교류를 통해 감사 성과와 내부통제 체계 강화를 도모하고, 상호 발전을 촉진하는 것입니다.","241007 1100 (보도자료) 금감원, 한국수자원공사와 감사업무협약 체결.pdf","금융감독원과 한국수자원공사가 체결한 감사업무 협약의 주요 목적은 감사 성과 향상, 내부통제 체계 강화 및 청렴도 제고를 통해 감사기구의 상호 발전을 도모하는 것입니다. 이를 위해 양 기관은 감사 전문성 및 품질 향상을 위해 감사 정보와 기법을 교류하고, 내부통제 및 감사활동 강화를 위한 실무회의를 운영하는 등 상호 협력할 예정입니다 (출처: 241007 1100 (보도자료) 금감원, 한국수자원공사와 감사업무협약 체결.txt)."
41,"2024년 상반기 관계형금융 잔액은 얼마이며, 주요 대출 증가율은 어떻게 되었습니까?","2024년 상반기 관계형금융 잔액은 18.4조 원으로, 전년 말 대비 11.4% 증가하였습니다. 중소법인 대출은 8.6%, 개인사업자 대출은 17.2% 증가하였습니다​.",241004_조간_(보도자료) 24년 상반기 관계형금융 취급실적 및 우수은행 평가 결과.pdf,"2024년 상반기 관계형금융 잔액은 18.4조원으로, 2023년 말의 16.5조원 대비 11.4% 증가하였습니다. 이 증가액은 1.9조원입니다. 주요 대출 증가율은 개인사업자 대출이 17.2% 증가하였고, 중소법인 대출은 8.6% 증가하였습니다. 잔액의 평균금리는 4.69%로, 전년말의 5.01% 대비 0.32%p 하락하였습니다 (출처: 241004_조간_(보도자료) 24년 상반기 관계형금융 취급실적 및 우수은행 평가 결과.txt)."
42,전북특별자치도와 금융감독원이 체결한 금융교육 활성화 협약의 주요 내용은 무엇입니까?,"협약의 주요 내용은 청소년 금융이해력 강화, 현직 교사 금융교육 확대, 청년 맞춤형 재무상담 프로그램 운영, 자립준비청년 대상 금융특강 제공 등이 포함되어 있습니다​.",241002_1100 (보도자료) 전북도 도민 금융교육을 적극 지원하겠습니다_F.pdf,"전북특별자치도와 금융감독원이 체결한 금융교육 활성화 협약의 주요 내용은 다음과 같습니다. 

1. **금융교육 프로그램 활용**: 금융감독원의 금융교육 프로그램을 활용하여 학생, 청년, 취약계층 등 전북특별자치도민을 대상으로 맞춤형 금융교육을 강화합니다. 특히 청년을 위한 재무상담과 취약계층을 위한 금융교육 특강이 포함됩니다.

2. **교사 금융교육 전문성 제고**: 도내 현직 교사들의 금융교육 전문성을 높이기 위해 금융감독원이 방학 중 실시하는 교사 금융연수를 확대합니다.

3. **청소년 금융이해력 제고**: 청소년의 금융이해력과 금융활동 역량을 강화하기 위해 금감원의 다양한 금융교육 프로그램을 활용하여 교육을 실시합니다.

4. **협력체계 구축**: 금융감독원과 전북특별자치도, 교육청, 시장·군수협의회 간의 유기적인 협력을 통해 도민 금융교육을 활성화하기로 합의하였습니다.

이 협약은 전북특별자치도 도민의 건강한 금융 습관 형성과 금융사기 피해 예방을 목표로 하고 있습니다. (출처: 241002_1100 (보도자료) 전북도 도민 금융교육을 적극 지원하겠습니다_F.txt)"
43,전기자동차 배터리 교체 비용 전액 보상을 받으려면 어떤 약관에 가입해야 합니까?,"전기자동차 배터리 교체 비용 전액 보상을 받기 위해서는 ""전기자동차 배터리 교체비용 전액보상 특별약관""에 별도 가입해야 합니다. 일반 약관에서는 감가상각 금액이 공제됩니다​.",241002 주요 민원사례로 알아보는 소비자 유의사항_자동차보험 특별약관편_F.pdf,"전기자동차 배터리 교체 비용을 전액 보상받기 위해서는 ""전기자동차 배터리 교체 비용 전액보상 특별약관""에 별도로 가입해야 합니다. 이 특약에 가입하지 않은 경우, 배터리 교체 시 기존 배터리의 감가상각 금액이 공제되어 보상받게 됩니다. 따라서 전액 보상을 원하신다면 해당 특약에 가입하는 것이 필수적입니다. (출처: 241002 주요 민원사례로 알아보는 소비자 유의사항_자동차보험 특별약관편_F.txt)"
44,START 포털을 통해 인허가 사전협의를 신청한 경우 평균 면담 일정 소요 기간은 얼마나 됩니까?,START 포털을 통해 접수된 인허가 사전협의는 평균적으로 접수 후 약 26일 이내에 면담이 이루어집니다​.,241002 조간 (보도자료) 「START 포털」 운영.pdf,"START 포털을 통해 인허가 사전협의를 신청한 경우, 평균 면담 일정 소요 기간은 약 26일 이내입니다. (출처: 241002 조간 (보도자료) 「START 포털」 운영.txt)"
45,2024년 보험회사의 해약환급금 준비금 제도 개선의 주요 내용은 무엇입니까?,"자본건전성 조건을 충족하는 보험사에 대해 준비금 적립 비율을 기존 대비 80% 수준으로 조정하여 배당가능이익을 확대하며, 지급여력 비율 200% 이상인 보험사부터 우선 적용할 예정입니다.",241002 자본건전성이 충분한 보험회사의 배당가능이익이 종전(IFRS4) 수준으로 확대.pdf,"2024년 보험회사의 해약환급금 준비금 제도 개선의 주요 내용은 다음과 같습니다:

1. **배경**: 2023년부터 시행된 새로운 국제회계기준 IFRS17에 따라 보험회사는 보험부채를 시가평가하게 되며, 이로 인해 평가액의 변동성이 증가합니다. 이에 따라 계약자 보호를 위해 해약환급금의 사외유출을 방지하는 해약환급금준비금을 마련하였습니다.

2. **해약환급금준비금의 목적**: IFRS17에 따라 시가평가된 보험부채가 해약환급금보다 적은 경우 그 부족액을 적립하여, 보험회사의 재무 건전성을 유지하고 계약자 보호를 강화하는 것이 목적입니다.

3. **법적 처리**: 해당 준비금은 세법상 손금으로 처리되며, 배당재원에서 제외됩니다. 이는 주주 배당 가능 이익 산정 시 차감되어 배당이 제한되는 효과를 가져옵니다.

4. **개선 방안**: 자본건전성이 충분한 보험회사에 한해 종전 회계기준(IFRS4) 수준으로 배당가능이익을 확대하는 방안이 논의되었습니다. 이는 해약환급금준비금의 급증으로 인해 당기순이익 대비 주주 배당 및 세금 납부액이 충분하지 않다는 비판에 대응하기 위한 것입니다.

5. **기타 사항**: 해약환급금준비금의 누적액이 급증함에 따라, 금융당국은 제도 개선을 위한 TF를 구성하고 논의를 진행하였습니다 (출처: 금융위 240930[별첨] 해약환급금준비금 제도개선방안.txt, 241002 자본건전성이 충분한 보험회사의 배당가능이익이 종전(IFRS4) 수준으로 확대.txt)."
46,보험사의 내부통제 강화를 위해 추진된 주요 방안은 무엇입니까?,"상품위원회의 운영 강화, 계리법인 외부검증 절차 개선, 합리적 보장한도 심의 기준 마련 등이 포함됩니다. 이를 통해 보험상품 개발 및 판매의 모든 과정을 총괄하도록 합니다.",241002 보험산업의 건전경쟁을 확립하고 내부통제를 강화해 나가겠습니다.pdf,"보험사의 내부통제 강화를 위해 추진된 주요 방안은 다음과 같습니다:

1. **금융사고 예방지침 마련**: 보험회사가 금융사고를 예방하기 위한 지침을 마련하여 내부통제를 강화합니다. 이는 금융당국이 임원별 내부통제 책무를 명확히 구분하고, 이를 적극적으로 이행할 수 있도록 하는 제도를 도입하는 것을 포함합니다 (출처: 241002 [별첨2] 보험사 내부통제 강화방안.txt).

2. **보험사기 예방 내부통제규율 명시화**: 보험사기와 같은 업권 특수적인 사고를 예방하기 위해 내부통제규율을 명확히 하고, 이를 통해 보험사기 발생을 줄이는 방안을 추진합니다 (출처: 241002 [별첨2] 보험사 내부통제 강화방안.txt).

3. **GA(General Agency) 감독 강화**: 대형 GA를 중심으로 한 보험영업 경쟁 심화에 따라 불완전판매 등 소비자 피해 우려가 커지고 있어, 금융당국은 GA에 대한 감독 및 검사를 강화하여 건전한 영업질서를 확립하기 위한 노력을 지속하고 있습니다 (출처: 240808 (보도자료) 1500_보험산업이 신뢰받는 국민동반산업으로 변모해 나갑니다.txt).

4. **보험금 지급 관련 제도 정비**: 소비자가 보험금을 공정하고 신속하게 지급받을 수 있도록 관련 제도를 정비하고, 청구 편의성을 제고하는 방안도 포함됩니다 (출처: 240808 (보도자료) 1500_보험산업이 신뢰받는 국민동반산업으로 변모해 나갑니다.txt).

이러한 방안들은 보험사의 내부통제를 강화하고 소비자 보호를 증진하기 위한 지속적인 노력의 일환으로 추진되고 있습니다."
47,보험 가입자가 통지의무를 이행하지 않을 경우 어떤 불이익이 있을 수 있습니까?,"통지의무를 이행하지 않으면 보험 계약이 해지되거나, 보험금이 삭감 지급 또는 부지급되는 불이익이 발생할 수 있습니다​.",240930[금융꿀팁] 보험 가입 후 알릴의무(통지의무) 관련 유익정보 및 유의사항 안내.pdf,"보험 가입자가 통지의무를 이행하지 않을 경우, 여러 가지 불이익이 발생할 수 있습니다. 주요 불이익으로는 보험계약이 해지될 수 있으며, 이 경우 보험회사는 위험변경이나 증가에 대한 통지를 위반한 사실을 알게 된 날로부터 1개월 이내에 계약을 해지할 수 있습니다. 또한, 통지의무를 위반하여 계약이 해지되는 경우, 이미 납입한 보험료보다 적은 해약환급금을 지급받아 금전적 손해가 발생할 수 있습니다. 이 외에도 보험금이 삭감되거나 지급되지 않을 수도 있습니다 (출처: 240930[금융꿀팁] 보험 가입 후 알릴의무(통지의무) 관련 유익정보 및 유의사항 안내.txt)."
48,"여신거래 안심차단 서비스는 어떤 목적으로 제공되며, 주요 가입 연령대는 누구입니까?","여신거래 안심차단 서비스는 보이스피싱 등 피해를 예방하기 위해 제공되며, 주요 가입 연령대는 60대 이상으로 전체 가입자의 약 62%를 차지합니다.",240930 조간 (보도자료) 여신거래 안심차단 시행(8.23.) 이후.pdf,"여신거래 안심차단 서비스는 이용자가 본인도 모르는 사이에 실행된 대출 등으로 인한 금전피해를 예방하기 위해 제공됩니다. 이 서비스는 신용대출, 카드론, 신용카드 발급, 보험 계약 대출 등 개인의 신규 여신거래를 사전에 차단할 수 있도록 설계되어 있습니다. 또한, 개인정보 탈취 및 명의도용에 따른 피해를 방지하기 위해 보이스피싱 등의 피해를 사전에 막을 수 있는 기능도 포함되어 있습니다 (출처: 240930 조간 (보도자료) 여신거래 안심차단 시행(8.23.) 이후.txt).

주요 가입 연령대는 60대 이상 고령층이 전체 가입자의 62%를 차지하고 있으며, 이는 고령층이 명의도용 및 보이스피싱 피해에 대한 우려가 높기 때문입니다. 반면, 20·30대의 가입률은 상대적으로 낮은 편입니다 (출처: 240930 조간 (보도자료) 여신거래 안심차단 시행(8.23.) 이후.txt)."
49,마이데이터 2.0에서 청소년의 이용 편의성을 개선하기 위해 어떤 변경이 이루어졌습니까?,"청소년의 마이데이터 이용 연령이 기존 19세 이상에서 14세 이상으로 변경되었습니다. 다만, 정보 활용 제한 규정은 유지됩니다.",240930 조간 (보도자료) 「마이데이터 2.0」 시행을 위한 제도적 기반을 마련하겠습니다.pdf,"마이데이터 2.0에서 청소년의 이용 편의성을 개선하기 위해 법정대리인의 동의 없이 스스로 마이데이터를 이용할 수 있는 연령이 19세에서 14세 이상으로 변경되었습니다. 이로 인해 14세 이상 청소년은 법정대리인의 동의 없이도 마이데이터 서비스를 이용할 수 있게 되어, 비대면 채널에서의 이용이 용이해졌습니다. 그러나 19세 미만 청소년의 마이데이터 정보가 무분별하게 활용되지 않도록 정보 수집 및 제공과 활용 제한 규정은 여전히 유지됩니다. (출처: 240930 조간 (보도자료) 「마이데이터 2.0」 시행을 위한 제도적 기반을 마련하겠습니다.txt)"
50,수능 이후 고3 학생들을 위한 금융교육의 주요 내용은 무엇입니까?,"주요 내용으로는 신용관리, 금융사기 예방, 재무관리 방법, 금융꿀팁 등이 포함되며, 가상자산 투자사기 및 청소년 불법도박 예방 등도 다룹니다.",240930 고3 학생들에게 꼭 필요한 금융사기 예방법 및 금융꿀팁.pdf,"수능 이후 고3 학생들을 위한 금융교육의 주요 내용은 다음과 같습니다:

1. **신용관리**: 신용카드와 체크카드의 차이, 바람직한 대출 관리 방법, 학자금 대출 및 대환 대출 플랫폼에 대한 교육이 포함됩니다.
2. **금융사기 예방**: 가상자산 투자사기와 청소년 불법 도박 예방을 위한 신종 금융사기 관련 교육이 강화됩니다.
3. **재무관리 방법**: 학생들이 자신의 재무를 효과적으로 관리할 수 있는 방법에 대한 교육이 제공됩니다.
4. **금융꿀팁**: 실생활에서 유용하게 활용할 수 있는 금융 정보와 팁이 포함됩니다.

이 교육은 총 2시간 분량으로 구성되어 있으며, 사회에 첫발을 내딛는 고3 학생들에게 필요한 금융 지식을 제공하는 데 중점을 두고 있습니다 (출처: 240930 고3 학생들에게 꼭 필요한 금융사기 예방법 및 금융꿀팁.txt)."
51,이 문서에서 '온라인 대출 갈아타기 서비스'가 새롭게 추가된 대상은 무엇인가요?,이 문서에서는 2024년 9월 30일부터 실시간 시세 조회가 가능한 주거용 오피스텔과 빌라(연립·다세대)가 '온라인 대출 갈아타기 서비스'의 새로운 대상에 포함되었다고 설명하고 있습니다.,240927 실시간 시세 조회가 가능한 주거용 오피스텔 및 빌라 담보대출도 갈아타기.pdf,"'온라인 대출 갈아타기 서비스'가 새롭게 추가된 대상은 주거용 오피스텔 및 빌라 담보대출입니다. 이 서비스는 청년과 서민이 주로 거주하는 주거용 오피스텔과 빌라 담보대출을 포함하여, 이용자가 낮은 금리로 이동할 수 있도록 하여 주거금융비용을 경감할 수 있도록 출시되었습니다 (출처: 240927 실시간 시세 조회가 가능한 주거용 오피스텔 및 빌라 담보대출도 갈아타기.txt)."
52,문서에서 '공매도 통합 가이드라인'의 주요 목적은 무엇인가요?,이 문서에서는 '공매도 통합 가이드라인'의 주요 목적이 투자자가 공매도 불법 여부를 스스로 검증하고 예방·통제할 수 있도록 하기 위한 것이라고 명시하고 있습니다.,240926 투자자에게 공매도 통합가이드라인을 제시.pdf,"'공매도 통합 가이드라인'의 주요 목적은 투자자들이 공매도의 불법 여부를 스스로 검증하고 판단할 수 있도록 명확하고 실효성 있는 기준을 마련하는 것입니다. 이를 통해 무차입공매도와 같은 불법적인 거래를 사전에 방지하고, 투자자들에게 사례 중심의 해석 지침을 제공하여 공매도 거래의 규제 명확성을 높이는 데 기여하고자 합니다. 또한, 가이드라인은 공매도 전산시스템을 고도화하여 무차입공매도를 근절하는 데도 도움을 줄 것으로 기대됩니다 (출처: 240926 투자자에게 공매도 통합가이드라인을 제시.txt)."
53,문서에서 채권자 변동정보 조회 시스템의 주요 개선 사항은 무엇인가요?,"문서에 따르면 주요 개선 사항은 (1) 조회 가능한 정보의 범위를 확대하여 신용카드 거래대금, 현금서비스, 개인사업자 대출 등도 포함하고, (2) 채권 변동 정보를 5영업일 이내에 업데이트하도록 변경한 것입니다​.","240926 채권자 변동내역, 소멸시효 완성 여부 등을 확인하고 불법 채권추심에 대응.pdf","채권자 변동정보 조회 시스템의 주요 개선 사항은 다음과 같습니다:

1. **조회 대상 채권 확대**: 소비자가 조회할 수 있는 채권의 범위가 대출과 카드론 외에도 개인의 현금서비스, 신용카드 거래대금, 사업자 대출 등으로 확대되었습니다. 이를 통해 소비자는 더 다양한 채무 정보를 확인할 수 있게 되었습니다. (출처: 240926 채권자 변동내역, 소멸시효 완성 여부 등을 확인하고 불법 채권추심에 대응.txt)

2. **최신 정보 업데이트**: 채권 매각이 발생한 경우, 기존에는 최대 3개월 후에 확인할 수 있었으나, 앞으로는 5영업일 이내에 관련 정보를 확인할 수 있도록 개선되었습니다. 이는 소비자가 채권자 변동 정보를 보다 신속하게 확인할 수 있게 합니다. (출처: 240926 채권자 변동내역, 소멸시효 완성 여부 등을 확인하고 불법 채권추심에 대응.txt)

3. **소멸시효 완성 여부 확인**: 소비자는 자신의 채권자 현황 및 변동 내역, 소멸시효 완성 여부 등을 조회할 수 있어 불법 채권 추심에 대한 대응이 용이해졌습니다. (출처: 240926 채권자 변동내역, 소멸시효 완성 여부 등을 확인하고 불법 채권추심에 대응.txt)

이러한 개선 사항들은 소비자가 불합리한 채권추심으로부터 보호받을 수 있도록 돕기 위한 노력의 일환으로 시행되었습니다. (출처: 240926 채권자 변동내역, 소멸시효 완성 여부 등을 확인하고 불법 채권추심에 대응.txt)"
54,이 문서에서 온라인 대부중개사이트 점검의 주요 내용은 무엇인가요?,"주요 점검 내용은 개인정보 유출, 불법사금융업체 광고 대행, 허위·과장광고 등의 위법 행위 여부를 확인하는 것입니다​.","240926 경기도, 경기남부 북부경찰청과 온라인 대부중개플랫폼 합동점검 실시.pdf","온라인 대부중개사이트 점검의 주요 내용은 다음과 같습니다. 경기도 등록 온라인 대부중개사이트 5개사에 대해 금융감독원, 경기도, 경기남부경찰청, 경기북부경찰청, 금융보안원이 합동으로 점검을 실시하며, 점검 항목으로는 개인정보 유출, 불법사금융업체 광고 대행, 허위·과장광고 등이 포함됩니다. 적발된 위법행위에 대해서는 영업정지 및 수사의뢰 등의 엄중한 조치가 예정되어 있습니다. 이 점검은 불법사금융 피해가 확산되는 가운데, 온라인 대부중개사이트의 관리·감독을 강화하기 위한 노력의 일환으로 진행됩니다 (출처: 240926 경기도, 경기남부 북부경찰청과 온라인 대부중개플랫폼 합동점검 실시.txt)."
55,문서에서 설립된 디지털자산보호재단의 주요 역할은 무엇인가요?,디지털자산보호재단의 주요 역할은 영업을 종료한 가상자산거래소로부터 이용자의 자산을 이전받아 안전하게 보관하고 이를 이용자에게 반환하는 것입니다​.,240925영업을 종료한 가상자산거래소의 이용자 자산을 차질없이 반환.pdf,"디지털자산보호재단의 주요 역할은 이용자 자산의 효과적인 반환과 관련 분쟁 대응에 대한 전문성을 보유하는 것입니다. 이 재단은 금융보안 전담기관으로서 이용자 데이터베이스 및 가상자산의 보관과 관리에 대한 전문성을 갖추고 있으며, 금융당국은 재단과 영업 종료 거래소 간의 이용자 자산 이전 협의 등을 지원할 예정입니다. 또한, 영업을 종료하는 가상자산사업자에 대해서도 이용자 자산을 재단으로 이전하도록 안내할 계획입니다 (출처: 240925영업을 종료한 가상자산거래소의 이용자 자산을 차질없이 반환.txt)."
56,문서에서 GA업계의 정착지원금 관련 내부통제 부족 사례는 무엇인가요?,"문서에서는 정착지원금 지급 대상 선정 기준이 없거나, 본사 차원의 통제 없이 지점별로 운영된 사례가 내부통제 부족의 주요 사례로 제시되었습니다.",240924 GA업계의 건전한 설계사 스카우트 문화 정착을 지속 유도하겠습니다.pdf,"GA업계의 정착지원금 관련 내부통제 부족 사례로는, 지역본부장이 영입 설계사에게 회사 내규에서 정한 기준을 초과하여 정착지원금을 지급하였음에도 해당 GA가 별다른 조치를 취하지 않은 경우가 있습니다. 이는 내부통제가 미흡하다는 것을 보여주는 사례입니다. (출처: 240924 GA업계의 건전한 설계사 스카우트 문화 정착을 지속 유도하겠습니다.txt)"
