Unnamed: 0,question,answer,파일명,result
35,공개매수 기간 중 투자자들이 주의해야 할 주요 사항은 무엇입니까?,"공개매수 기간 중에는 주가가 급격히 변동할 가능성이 있으며, 특히 경쟁 과열이나 근거 없는 풍문에 현혹되지 않도록 전자공시시스템(DART)을 통해 정확한 정보를 확인해야 합니다. 또한, 공개매수가 장외거래로 세금 등의 영향을 받을 수 있음을 고려해야 합니다.",241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).pdf,"공개매수 기간 중 투자자들이 주의해야 할 주요 사항은 다음과 같습니다:

1. **정확한 정보 확인**: 공개매수신고서 등 전자공시시스템(DART)에 공시된 정보를 통해 정확한 내용을 확인해야 합니다. 이는 합리적인 투자 결정을 위해 필수적입니다. (출처: 241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).txt)

2. **주가 변동성**: 공개매수 기간 중 또는 종료 이후 주가가 급격히 하락할 수 있으므로 이에 대한 주의가 필요합니다. (출처: 241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).txt)

3. **근거 없는 정보에 주의**: 근거 없는 풍문에 현혹되지 말고, 항상 정확한 정보를 확인하고 투자해야 합니다. (출처: 241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).txt)

4. **세금 고려**: 공개매수는 장외거래로, 세금에 따른 영향을 고려해야 합니다. (출처: 241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).txt)

5. **매도 제한**: 공개매수가격에 원하는 물량을 모두 매도하지 못할 수 있으므로, 이에 대한 계획이 필요합니다. (출처: 241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).txt)

6. **조건 및 일정 변경**: 공개매수 조건이나 일정이 수시로 변경될 수 있으므로, 관련 공시를 통해 정확한 내용을 확인해야 합니다. (출처: 241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).txt)

이러한 사항들을 유의하여 투자 결정을 내리는 것이 중요합니다."
36,구글이 시행하는 금융서비스 인증 절차의 주요 내용은 무엇입니까?,"구글은 국내에서 금융상품 광고를 하려는 광고주에게 금융위원회 등록 여부를 확인하는 인증 절차(FSV)를 마련하였습니다. 인증받지 못한 광고주는 금융상품 광고를 게재할 수 없으며, 이는 2024년 11월 7일부터 시행됩니다​.",241008 (보도자료) 불법사금융 척결 실무TF 개최.pdf,"구글이 시행하는 금융서비스 인증 절차의 주요 내용은 다음과 같습니다. 구글은 광고주가 금융서비스 광고를 게재하기 위해서는 사전에 금융당국의 승인을 받은 금융회사임을 입증해야 한다고 명시하고 있습니다. 인증 대상은 감독당국의 승인을 받은 금융회사(예: 은행, 증권사)와 이들로부터 승인을 받은 제3자(예: 금융회사 관계사, 중개사, 제휴사)로 한정됩니다. 또한, 구글은 인증이 완료된 광고주에게만 금융상품 및 서비스 광고를 허용하며, 이 정책은 2023년 11월 7일부터 시행될 예정입니다 (출처: 241008 (보도자료) 불법사금융 척결 실무TF 개최.txt)."
37,"2024년 상반기 개인사업자대출119 프로그램으로 지원된 총액은 얼마이며, 주된 지원 유형은 무엇입니까?","2024년 상반기 개인사업자대출119 프로그램을 통해 1조 5,414억 원이 지원되었으며, 주요 지원 유형은 만기연장(1조 1,961억 원)과 이자감면(8,412억 원)입니다.",241007_조간 (보도자료) 24년 상반기 국내은행 개인사업자대출119 운영현황.pdf,"2024년 상반기 개인사업자대출119 프로그램으로 지원된 총액은 1조 5,414억원이며, 주된 지원 유형은 만기연장, 이자감면, 이자유예, 대환대출 등입니다. 이 프로그램은 만기에 채무상환이 어렵거나 3개월 이내 연체 중인 개인사업자 차주를 대상으로 하여 상환부담 경감을 지원합니다. (출처: 241007_조간 (보도자료) 24년 상반기 국내은행 개인사업자대출119 운영현황.txt)"
38,신용카드사의 부가서비스 제공 관행 개선에서 주요 개선 사항은 무엇입니까?,"결제 취소로 한도가 복원되는 경우 누락된 부가서비스를 자동 환급하도록 시스템과 약관을 개선하며, 무이자할부 및 결제취소분 실적 차감방식을 명확히 안내하도록 강화할 예정입니다.",241007_1630_(보도자료) 신용카드사의 부가서비스 제공 관행 등 개선.pdf,"신용카드사의 부가서비스 제공 관행 개선에서 주요 개선 사항은 다음과 같습니다:

1. **부가서비스 안내 개선**: 신용카드 이용자가 '무이자할부' 및 '결제 취소분 실적 차감방식'을 제대로 인지할 수 있도록 신용카드 서비스 이용조건에 대한 안내를 강화합니다. 특히, 부가서비스 미제공에 대한 민원을 해결하기 위해 모든 신용카드상품의 이용·취소내역을 다음 달 중 정산하여 누락된 부가서비스를 자동으로 사후 제공할 계획입니다 (출처: 241007_1630_(보도자료) 신용카드사의 부가서비스 제공 관행 등 개선.txt).

2. **시스템 개선**: 부가서비스 누락 방지를 위해 신용카드사의 관련 시스템 전반에 대한 개선을 추진하고 있습니다. 이를 통해 부가서비스 제공의 투명성을 높이고, 이용자에게 보다 나은 서비스를 제공할 수 있도록 할 것입니다 (출처: 241007_1630_(보도자료) 신용카드사의 부가서비스 제공 관행 등 개선.txt).

3. **환급 조치**: 부가서비스 미제공분에 대해 신용카드사가 환급을 완료할 예정이며, 이는 이용자에게 실질적인 혜택을 제공하는 방향으로 진행됩니다 (출처: 241007_1630_(보도자료) 신용카드사의 부가서비스 제공 관행 등 개선.txt).

이러한 개선 사항들은 신용카드 이용자의 권익을 보호하고, 부가서비스의 제공을 보다 원활하게 하기 위한 노력의 일환으로 볼 수 있습니다."
39,"개인채무자보호법 시행의 주요 내용은 무엇이며, 시행 이후 정부의 계획은 무엇입니까?","개인채무자보호법은 연체이자 완화, 과도한 추심 제한, 채권 매각 규율 등을 포함하여 채무자의 경제적 재기를 지원합니다. 정부는 시행 후 점검반을 운영하여 사례를 신속히 대응하고, 금융회사와의 협력을 통해 법을 정착시킬 계획입니다.",241007 개인채무자보호법 시행 준비상황 및 향후 추진계획 점검회의 개최.pdf,"개인채무자보호법의 주요 내용은 개인금융채권의 관리 및 개인금융채무자의 보호를 위한 규정을 포함하고 있으며, 특히 채무조정과 관련된 새로운 제도를 신설하여 채무자의 권익을 강화하는 데 중점을 두고 있습니다. 이 법은 2024년 10월 17일부터 시행될 예정이며, 금융회사는 이 법의 시행일까지 내부기준을 마련할 계획입니다 (출처: Passage 1).

정부는 법 시행 이후, 금융권과의 지속적인 소통을 통해 개인채무자보호법이 안정적으로 정착할 수 있도록 지원할 계획입니다. 또한, 채무자와 금융회사 간의 사적 채무조정을 활성화하여 채무자의 경제적 재기를 적극 지원할 예정입니다 (출처: Passage 0). 대부업계에 대해서도 법규 이행 여부를 지속적으로 점검하고, 미흡 사항은 신속히 개선할 수 있도록 지도할 계획입니다 (출처: Passage 2).

이와 함께, 법 시행을 앞두고 금융위원회, 금융감독원, 신용회복위원회 등 관련 기관들이 모여 준비 상황을 점검하고, 채무조정의 상생문화 정착을 위한 추진계획을 논의하고 있습니다 (출처: Passage 4)."
40,금감원과 한국수자원공사가 체결한 감사업무 협약의 주요 목적은 무엇입니까?,"이 협약의 주요 목적은 감사 정보 및 기법 교류를 통해 감사 성과와 내부통제 체계 강화를 도모하고, 상호 발전을 촉진하는 것입니다.","241007 1100 (보도자료) 금감원, 한국수자원공사와 감사업무협약 체결.pdf","금감원과 한국수자원공사가 체결한 감사업무 협약의 주요 목적은 감사 전문성 향상 및 역량 강화를 통해 감사 성과를 높이고, 내부통제 체계를 강화하며 청렴도를 제고하는 것입니다. 이를 위해 양 기관은 감사 정보와 기법을 교류하고, 내부통제 및 감사활동 강화를 위한 실무회의를 운영하는 등 상호 협력할 예정입니다. (출처: 241007 1100 (보도자료) 금감원, 한국수자원공사와 감사업무협약 체결.txt)"
41,"2024년 상반기 관계형금융 잔액은 얼마이며, 주요 대출 증가율은 어떻게 되었습니까?","2024년 상반기 관계형금융 잔액은 18.4조 원으로, 전년 말 대비 11.4% 증가하였습니다. 중소법인 대출은 8.6%, 개인사업자 대출은 17.2% 증가하였습니다​.",241004_조간_(보도자료) 24년 상반기 관계형금융 취급실적 및 우수은행 평가 결과.pdf,"2024년 상반기 관계형금융 잔액은 18.4조원으로, 2023년 말의 16.5조원에 비해 1.9조원(11.4%↑) 증가하였습니다. 주요 대출 증가율은 중소법인 대출이 8.6% 증가하여 12.1조원, 개인사업자 대출은 17.2% 증가하여 6.3조원에 달했습니다 (출처: 241004_조간_(보도자료) 24년 상반기 관계형금융 취급실적 및 우수은행 평가 결과.txt)."
42,전북특별자치도와 금융감독원이 체결한 금융교육 활성화 협약의 주요 내용은 무엇입니까?,"협약의 주요 내용은 청소년 금융이해력 강화, 현직 교사 금융교육 확대, 청년 맞춤형 재무상담 프로그램 운영, 자립준비청년 대상 금융특강 제공 등이 포함되어 있습니다​.",241002_1100 (보도자료) 전북도 도민 금융교육을 적극 지원하겠습니다_F.pdf,"전북특별자치도와 금융감독원이 체결한 금융교육 활성화 협약의 주요 내용은 다음과 같습니다:

1. **협력 체계 구축**: 금융감독원과 전북특별자치도, 전북교육청, 전북 시장·군수협의회가 상호 협력하여 도내 실용금융교육을 활성화하기로 합의하였습니다.

2. **맞춤형 금융교육 제공**: 학생, 청년, 취약계층 등 전북특별자치도민을 대상으로 금융감독원의 금융교육 프로그램을 활용하여 맞춤형 교육을 강화합니다. 특히 청년을 위한 재무상담과 자립준비 청년을 위한 금융교육 특강이 포함됩니다.

3. **교사 전문성 제고**: 도내 현직 교사들의 금융교육 전문성을 높이기 위해 금융감독원이 방학 중 교사 금융연수를 확대 실시합니다.

4. **학생 금융교육 강화**: 초등학생을 위한 '늘봄학교'와 중학생을 위한 '자유학기제' 금융교육 프로그램을 활용하여 학생들의 금융 이해력과 금융활동 역량을 강화합니다.

이 협약은 전북특별자치도가 금융교육을 선도하는 지역으로 자리매김하기 위한 노력의 일환으로 진행되었습니다 (출처: 241002_1100 (보도자료) 전북도 도민 금융교육을 적극 지원하겠습니다_F.txt)."
43,전기자동차 배터리 교체 비용 전액 보상을 받으려면 어떤 약관에 가입해야 합니까?,"전기자동차 배터리 교체 비용 전액 보상을 받기 위해서는 ""전기자동차 배터리 교체비용 전액보상 특별약관""에 별도 가입해야 합니다. 일반 약관에서는 감가상각 금액이 공제됩니다​.",241002 주요 민원사례로 알아보는 소비자 유의사항_자동차보험 특별약관편_F.pdf,"전기자동차 배터리 교체 비용 전액 보상을 받으려면 ""전기자동차 배터리 교체비용 전액보상 특별약관""에 별도로 가입해야 합니다. 이 특별약관에 가입하지 않으면 배터리 교체 시 기존 배터리의 감가상각 금액이 공제된 후 보상이 이루어지므로, 전액 보상을 원할 경우 반드시 해당 약관에 가입해야 합니다 (출처: 241002 주요 민원사례로 알아보는 소비자 유의사항_자동차보험 특별약관편_F.txt)."
44,START 포털을 통해 인허가 사전협의를 신청한 경우 평균 면담 일정 소요 기간은 얼마나 됩니까?,START 포털을 통해 접수된 인허가 사전협의는 평균적으로 접수 후 약 26일 이내에 면담이 이루어집니다​.,241002 조간 (보도자료) 「START 포털」 운영.pdf,"START 포털을 통해 인허가 사전협의를 신청한 경우, 면담 일정 소요 기간에 대한 구체적인 평균 시간이 명시되어 있지 않습니다. 그러나 면담일자는 담당자가 접수 확인 후 신청인과 조율하여 결정되며, 확정된 면담일자는 즉시 알림톡으로 신청인에게 안내됩니다. 따라서 면담 일정 조율 과정에서 큰 불편함이 없다는 응답이 94.4%에 달하는 것으로 보아, 비교적 신속하게 진행될 것으로 예상됩니다 (출처: 241002 조간 (보도자료) 「START 포털」 운영.txt)."
45,2024년 보험회사의 해약환급금 준비금 제도 개선의 주요 내용은 무엇입니까?,"자본건전성 조건을 충족하는 보험사에 대해 준비금 적립 비율을 기존 대비 80% 수준으로 조정하여 배당가능이익을 확대하며, 지급여력 비율 200% 이상인 보험사부터 우선 적용할 예정입니다.",241002 자본건전성이 충분한 보험회사의 배당가능이익이 종전(IFRS4) 수준으로 확대.pdf,"2024년 보험회사의 해약환급금 준비금 제도 개선의 주요 내용은 다음과 같습니다. 

1. **추진 배경**: 2023년부터 시행된 새로운 국제회계기준 IFRS17에 따라 보험회사는 보험부채를 시가평가하고, 이로 인해 보험손익 인식 방식이 변경되었습니다. 이에 따라 금융당국은 계약자 보호를 위해 해약환급금의 사외유출을 방지하는 해약환급금준비금을 신설하였습니다(출처: Passage 0).

2. **개선 방안**: 일정 자본건전성 조건을 충족하는 보험회사에 대해 해약환급금 준비금 적립비율을 조정하여, 종전 회계기준(IFRS4) 적용 시와 유사한 배당가능이익을 확보할 수 있도록 합니다. 예를 들어, 현행 대비 80%의 적립비율이 제안되고 있습니다(출처: Passage 1).

3. **세제 관련 사항**: 해약환급금준비금은 전액 과세표준에서 제외되어 손금으로 인정되며, 이는 IFRS17 전환 이후 회계상 이익 대비 과소납세 문제를 해결하는 데 기여할 것으로 기대됩니다(출처: Passage 3).

이러한 개선 방안은 보험회사의 자본건전성을 유지하고, 계약자 보호를 강화하기 위한 노력의 일환으로 추진되고 있습니다."
46,보험사의 내부통제 강화를 위해 추진된 주요 방안은 무엇입니까?,"상품위원회의 운영 강화, 계리법인 외부검증 절차 개선, 합리적 보장한도 심의 기준 마련 등이 포함됩니다. 이를 통해 보험상품 개발 및 판매의 모든 과정을 총괄하도록 합니다.",241002 보험산업의 건전경쟁을 확립하고 내부통제를 강화해 나가겠습니다.pdf,"보험사의 내부통제 강화를 위해 추진된 주요 방안은 다음과 같습니다:

1. **금융사고 예방지침 제정**: 보험회사의 금융사고 예방을 위한 업무절차를 정하고, 예방 조치의 실효성을 강화하기 위한 지침을 마련합니다. 이는 보험업계에서 금융사고가 지속적으로 발생하고 있지만, 기존에 예방지침이 부재했던 상황을 개선하기 위한 것입니다 (출처: 241002 [별첨2] 보험사 내부통제 강화방안.txt).

2. **보험사기 예방 내부통제규율 명시화**: 과당경쟁으로 인한 보험사기 및 도덕적 위험을 방지하기 위한 내부통제장치를 마련합니다. 이는 보험업계의 과도한 보장한도 증액 경쟁 등을 억제하기 위한 조치입니다 (출처: 241002 [별첨2] 보험사 내부통제 강화방안.txt).

3. **리스크 관리 프로세스 강화**: 보험사가 보험상품 개발 및 판매 절차를 스스로 관리하고 통제할 수 있도록 내부통제 및 외부검증 절차를 강화합니다. 이를 통해 보험상품 관리의 효율성을 높이고, 형식적으로 운영되던 내부 상품위원회의 역할을 개선합니다 (출처: 241002 보험산업의 건전경쟁을 확립하고 내부통제를 강화해 나가겠습니다.txt).

4. **책무구조 도입**: 금융당국은 보험사가 임원별 내부통제 책무를 명확히 구분하고, 이를 적극적으로 이행할 수 있도록 책무구조를 제도화합니다. 이는 2025년 7월부터 적용될 예정입니다 (출처: 241002 [별첨2] 보험사 내부통제 강화방안.txt).

이러한 방안들은 보험사의 신뢰도를 제고하고, 금융사고를 예방하기 위한 체계적인 노력을 반영하고 있습니다."
47,보험 가입자가 통지의무를 이행하지 않을 경우 어떤 불이익이 있을 수 있습니까?,"통지의무를 이행하지 않으면 보험 계약이 해지되거나, 보험금이 삭감 지급 또는 부지급되는 불이익이 발생할 수 있습니다​.",240930[금융꿀팁] 보험 가입 후 알릴의무(통지의무) 관련 유익정보 및 유의사항 안내.pdf,"보험 가입자가 통지의무를 이행하지 않을 경우, 여러 가지 불이익이 발생할 수 있습니다. 주요 불이익으로는 보험계약이 해지될 수 있으며, 보험금이 삭감되거나 지급되지 않을 수 있습니다. 특히, 보험회사는 보험가입자가 위험변경이나 증가에 대한 통지를 위반한 경우, 그 사실을 알게 된 날로부터 1개월 이내에 보험계약을 해지할 수 있습니다. 따라서 통지의무를 준수하지 않으면 보험가입자는 심각한 재정적 손실을 입을 수 있습니다 (출처: 240930[금융꿀팁] 보험 가입 후 알릴의무(통지의무) 관련 유익정보 및 유의사항 안내.txt)."
48,"여신거래 안심차단 서비스는 어떤 목적으로 제공되며, 주요 가입 연령대는 누구입니까?","여신거래 안심차단 서비스는 보이스피싱 등 피해를 예방하기 위해 제공되며, 주요 가입 연령대는 60대 이상으로 전체 가입자의 약 62%를 차지합니다.",240930 조간 (보도자료) 여신거래 안심차단 시행(8.23.) 이후.pdf,"여신거래 안심차단 서비스는 이용자가 본인도 모르는 사이에 실행된 대출 등으로 인한 금전피해를 예방하기 위해 제공됩니다. 이 서비스는 신용대출, 카드론, 신용카드 발급 등 개인의 신규 여신거래를 사전에 차단할 수 있도록 신청할 수 있는 기능을 가지고 있습니다. 

주요 가입 연령대는 60대 이상 고령층으로, 이 연령대의 서비스 가입률이 전체 가입자의 62%에 달하는 것으로 나타났습니다. 이는 고령층이 신규 대출 수요는 낮지만, 명의 도용이나 보이스피싱 피해에 대한 우려가 상대적으로 높은 점을 반영한 결과입니다. 반면, 20대와 30대의 가입률은 낮은 편입니다 (출처: 240930 조간 (보도자료) 여신거래 안심차단 시행(8.23.) 이후.txt)."
49,마이데이터 2.0에서 청소년의 이용 편의성을 개선하기 위해 어떤 변경이 이루어졌습니까?,"청소년의 마이데이터 이용 연령이 기존 19세 이상에서 14세 이상으로 변경되었습니다. 다만, 정보 활용 제한 규정은 유지됩니다.",240930 조간 (보도자료) 「마이데이터 2.0」 시행을 위한 제도적 기반을 마련하겠습니다.pdf,"마이데이터 2.0에서 청소년의 이용 편의성을 개선하기 위해 몇 가지 변경이 이루어졌습니다. 첫째, 법정대리인의 동의가 필요한 연령을 14세 미만으로 변경하였으며, 14세 이상의 청소년은 스스로 전송요구권을 행사할 수 있게 되었습니다. 이는 청소년들이 마이데이터를 보다 쉽게 이용할 수 있도록 하는 조치입니다. 그러나 19세 미만 청소년의 정보가 무분별하게 활용되지 않도록 정보 수집 및 제공과 활용 제한 규정은 여전히 유지되고 있습니다 (출처: 240930 조간 (보도자료) 「마이데이터 2.0」 시행을 위한 제도적 기반을 마련하겠습니다.txt). 

또한, 마이데이터 서비스의 이용자 편의성을 제고하기 위해 중복된 전송요구 절차를 통합하여 기존의 2단계 동의 절차를 1단계로 간소화하였습니다 (출처: 240930 조간 (보도자료) 「마이데이터 2.0」 시행을 위한 제도적 기반을 마련하겠습니다.txt)."
50,수능 이후 고3 학생들을 위한 금융교육의 주요 내용은 무엇입니까?,"주요 내용으로는 신용관리, 금융사기 예방, 재무관리 방법, 금융꿀팁 등이 포함되며, 가상자산 투자사기 및 청소년 불법도박 예방 등도 다룹니다.",240930 고3 학생들에게 꼭 필요한 금융사기 예방법 및 금융꿀팁.pdf,"수능 이후 고3 학생들을 위한 금융교육의 주요 내용은 다음과 같습니다:

1. **신용관리**: 신용카드와 체크카드의 차이, 바람직한 대출 관리 방법, 학자금 대출 및 대환 대출 플랫폼에 대한 교육이 포함됩니다.
2. **금융사기 예방**: 보이스피싱, 메신저피싱, 스미싱, 파밍 등 다양한 금융사기의 유형과 대처 요령을 다룹니다. 특히, 가상자산 투자 사기와 청소년 불법 도박 예방에 대한 내용도 강화되었습니다.
3. **재무관리 방법**: 목돈 마련하기, 투자 및 보험의 개념에 대한 교육이 포함되어 있습니다.
4. **금융꿀팁**: 사회에 첫발을 내딛는 학생들이 알아두면 유익한 금융 정보와 팁을 제공합니다.

이 교육은 총 2시간 분량으로 구성되어 있으며, 금융사기 피해를 예방하고 학생들의 금융 역량을 강화하는 데 중점을 두고 있습니다 (출처: 240930 고3 학생들에게 꼭 필요한 금융사기 예방법 및 금융꿀팁.txt)."
51,이 문서에서 '온라인 대출 갈아타기 서비스'가 새롭게 추가된 대상은 무엇인가요?,이 문서에서는 2024년 9월 30일부터 실시간 시세 조회가 가능한 주거용 오피스텔과 빌라(연립·다세대)가 '온라인 대출 갈아타기 서비스'의 새로운 대상에 포함되었다고 설명하고 있습니다.,240927 실시간 시세 조회가 가능한 주거용 오피스텔 및 빌라 담보대출도 갈아타기.pdf,'온라인 대출 갈아타기 서비스'가 새롭게 추가된 대상은 주거용 오피스텔과 빌라 담보대출입니다. 이 서비스는 청년과 서민이 주로 거주하는 주거용 오피스텔 및 빌라 담보대출을 낮은 금리로 이동할 수 있도록 하여 주거금융비용을 경감할 수 있도록 출시되었습니다 (출처: 240927 실시간 시세 조회가 가능한 주거용 오피스텔 및 빌라 담보대출도 갈아타기.txt).
52,문서에서 '공매도 통합 가이드라인'의 주요 목적은 무엇인가요?,이 문서에서는 '공매도 통합 가이드라인'의 주요 목적이 투자자가 공매도 불법 여부를 스스로 검증하고 예방·통제할 수 있도록 하기 위한 것이라고 명시하고 있습니다.,240926 투자자에게 공매도 통합가이드라인을 제시.pdf,"'공매도 통합 가이드라인'의 주요 목적은 무차입공매도 등 불법적인 거래주문 제출을 사전에 방지하고, 공매도 거래자들이 자체적으로 불법 여부를 검증할 수 있도록 지원하는 것입니다. 이를 통해 공매도 거래자들이 무차입공매도를 예방하고 통제할 수 있는 체계를 마련하는 것이 목표입니다. 또한, 가이드라인은 투자자에게 맞춤형 지원을 제공하고, 공매도 전산시스템을 고도화하여 무차입공매도 근절에 기여하는 역할도 수행합니다. (출처: 240926 투자자에게 공매도 통합가이드라인을 제시.txt)"
53,문서에서 채권자 변동정보 조회 시스템의 주요 개선 사항은 무엇인가요?,"문서에 따르면 주요 개선 사항은 (1) 조회 가능한 정보의 범위를 확대하여 신용카드 거래대금, 현금서비스, 개인사업자 대출 등도 포함하고, (2) 채권 변동 정보를 5영업일 이내에 업데이트하도록 변경한 것입니다​.","240926 채권자 변동내역, 소멸시효 완성 여부 등을 확인하고 불법 채권추심에 대응.pdf","채권자 변동정보 조회 시스템의 주요 개선 사항은 다음과 같습니다:

1. **정보 확대**: 소비자가 조회할 수 있는 채무의 범위가 확대되어, 이제는 대출과 카드론뿐만 아니라 신용카드 거래대금 및 현금서비스와 같은 다양한 채무에 대한 정보를 확인할 수 있게 되었습니다. (출처: 240926 채권자 변동내역, 소멸시효 완성 여부 등을 확인하고 불법 채권추심에 대응.txt)

2. **최신 정보 업데이트**: 채권 매각이 발생한 경우, 이전에는 최대 3개월이 소요되었던 채권자 변동정보 확인이 앞으로는 5영업일 이내로 단축되었습니다. (출처: 240926 채권자 변동내역, 소멸시효 완성 여부 등을 확인하고 불법 채권추심에 대응.txt)

3. **소멸시효 확인**: 소비자는 채권자 변동이 없더라도 연체가 발생하면 채권자 정보와 소멸시효 완성 여부를 확인할 수 있게 되었습니다. (출처: 240926 채권자 변동내역, 소멸시효 완성 여부 등을 확인하고 불법 채권추심에 대응.txt)

이러한 개선 사항들은 소비자가 불법 채권 추심에 효과적으로 대응할 수 있도록 돕기 위해 마련되었습니다. (출처: 240926 채권자 변동내역, 소멸시효 완성 여부 등을 확인하고 불법 채권추심에 대응.txt)"
54,이 문서에서 온라인 대부중개사이트 점검의 주요 내용은 무엇인가요?,"주요 점검 내용은 개인정보 유출, 불법사금융업체 광고 대행, 허위·과장광고 등의 위법 행위 여부를 확인하는 것입니다​.","240926 경기도, 경기남부 북부경찰청과 온라인 대부중개플랫폼 합동점검 실시.pdf","온라인 대부중개사이트 점검의 주요 내용은 다음과 같습니다. 경기도와 금융감독원, 경찰청 등 관계기관이 합동으로 경기도 등록 온라인 대부중개사이트 5개사에 대해 2024년 9월 26일부터 점검을 실시합니다. 점검의 주요 항목은 개인정보 유출, 불법사금융업체 광고 대행, 허위·과장광고 등이며, 적발된 위법행위에 대해서는 영업정지 및 수사의뢰 등의 엄중 조치가 예정되어 있습니다. 이러한 점검은 최근 온라인을 통한 불법사금융 피해가 확산됨에 따라 이루어지며, 대부중개사이트가 불법사금융의 주요 경로로 지적되고 있습니다 (출처: 240926 경기도, 경기남부 북부경찰청과 온라인 대부중개플랫폼 합동점검 실시.txt)."
55,문서에서 설립된 디지털자산보호재단의 주요 역할은 무엇인가요?,디지털자산보호재단의 주요 역할은 영업을 종료한 가상자산거래소로부터 이용자의 자산을 이전받아 안전하게 보관하고 이를 이용자에게 반환하는 것입니다​.,240925영업을 종료한 가상자산거래소의 이용자 자산을 차질없이 반환.pdf,"디지털자산보호재단의 주요 역할은 영업을 종료한 가상자산거래소와 협의하여 이용자 자산을 안전하게 보관 및 관리하고, 이를 이용자에게 반환하는 업무를 수행하는 것입니다. 또한, 재단은 이용자 자산 관리에 관한 중요사항을 논의하기 위해 운영위원회를 구성하고, 관련 법규를 준수하도록 의무를 부과하여 이용자 보호를 강화할 계획입니다. (출처: 240925영업을 종료한 가상자산거래소의 이용자 자산을 차질없이 반환.txt)"
56,문서에서 GA업계의 정착지원금 관련 내부통제 부족 사례는 무엇인가요?,"문서에서는 정착지원금 지급 대상 선정 기준이 없거나, 본사 차원의 통제 없이 지점별로 운영된 사례가 내부통제 부족의 주요 사례로 제시되었습니다.",240924 GA업계의 건전한 설계사 스카우트 문화 정착을 지속 유도하겠습니다.pdf,"GA업계의 정착지원금 관련 내부통제 부족 사례로는, 지역본부장이 영입 설계사에게 회사 내규에서 정한 기준을 초과하여 정착지원금을 지급하였음에도 불구하고 해당 GA는 별다른 조치를 취하지 않은 경우가 있습니다. 이는 대규모의 정착지원금을 지급하고 있는 GA 대부분이 세부 기준이나 관련 통제 활동이 미흡하다는 점을 보여줍니다. (출처: 240924 GA업계의 건전한 설계사 스카우트 문화 정착을 지속 유도하겠습니다.txt)"
57,문서에서 디지털 감사기술 도입의 주요 추진 과제는 무엇인가요?,"주요 추진 과제는 디지털 감사기술 활용 근거 및 품질관리 절차 명확화, 표준감사시간 반영 검토, 회계법인 간 격차 완화 및 전문인력 양성, 감사 데이터 표준화 등이 포함됩니다.",240924 (보도자료) 조간_디지털 감사기술 도입 지원 TF 운영결과 및 향후 계획.pdf,"디지털 감사기술 도입의 주요 추진 과제는 다음과 같습니다:

1. **디지털 감사 활용 근거 및 품질관리 절차 명확화**: 현재 국내 회계감사기준 및 품질관리기준에는 디지털 감사기술 관련 내용이 포함되어 있지 않아, 디지털 감사의 활용 근거와 프로그램의 신뢰성 검증, 데이터 보안 등에 대한 품질관리 절차가 불명확합니다. 이를 해결하기 위해 관련 기준을 명확히 할 필요가 있습니다.

2. **디지털 감사 효과의 표준감사시간 반영**: 디지털 감사기술의 도입과 운영에 소요된 자원을 표준감사시간에 반영할 수 없기 때문에, 이에 대한 투자 유인이 낮아질 우려가 있습니다. 따라서 디지털 감사 효과의 표준감사시간 반영 여부 및 방안을 결정하고, 관련 영향에 대한 실증 데이터 확보 방안을 검토해야 합니다.

3. **회계법인간 격차 완화 및 전문인력 양성**: 디지털 감사 활성화를 위해서는 회계법인의 초기 시스템 구축 비용과 관련 전문인력 확보가 필수적입니다. 그러나 회계법인 규모별 자금여력 및 관심도 차이로 인해 디지털 감사기술 도입 수준이나 전문인력 양성을 위한 내부 교육 등에 큰 격차가 존재합니다. 이를 해결하기 위해 초기 투자부담 경감을 위한 지원 방안을 마련하고, 중소형 회계법인의 디지털 감사에 대한 접근성과 관심도를 제고해야 합니다.

이러한 과제들은 디지털 감사기술의 효과적인 도입과 운영을 위해 필수적입니다. (출처: 240924 (보도자료) 조간_디지털 감사기술 도입 지원 TF 운영결과 및 향후 계획.txt)"
58,문서에서 5대 금융지주와 삼성전자가 중소기업을 위해 제공하는 지원 규모는 얼마인가요?,5대 금융지주와 삼성전자는 중소기업의 저탄소 전환 투자 등을 위해 총 2조 원 규모의 대출을 저금리로 제공하기로 하였습니다​.,240923 5대 금융지주 삼성전자 공동 중소기업 지원 위한 업무협약 체결.pdf,"5대 금융지주와 삼성전자가 중소기업을 위해 제공하는 지원 규모는 총 2조원입니다. 이 지원은 저탄소 전환 투자 등에 필요한 대출로, 삼성전자의 예치금 1조원과 금융회사의 자체자금 1조원을 재원으로 하여 이루어집니다. 예를 들어, 업체당 20억원을 대출할 경우 약 1,000개 중소기업을 지원할 수 있습니다. (출처: 240923 5대 금융지주 삼성전자 공동 중소기업 지원 위한 업무협약 체결.txt)"
