Unnamed: 0,question,answer,파일명,result
34,"단기매매차익 반환제도의 주요 목적은 무엇이며, 단기매매차익은 어떤 경우에 발생합니까?",단기매매차익 반환제도의 주요 목적은 미공개 정보를 이용한 부당 거래를 사전에 방지하는 것입니다. 단기매매차익은 상장사 임직원 또는 주요주주가 동일 증권을 6개월 이내에 매매하여 이익이 발생한 경우 반환 대상이 됩니다​.,241008 상장사 임직원 주요주주 단기매매차익 발생사례 및 유의사항 안내.pdf,"단기매매차익 반환제도의 주요 목적은 상장사 임직원이나 주요주주가 미공개정보를 이용하여 주식을 매매함으로써 발생하는 부당한 이익을 방지하고, 공정한 시장 거래를 유지하기 위함입니다. 이 제도는 특정 기간 내에 주식을 매수한 후 매도하여 발생한 차익을 반환하도록 요구합니다.

단기매매차익은 주식을 매수한 후 6개월 이내에 매도하거나, 매도한 후 6개월 이내에 다시 매수하여 발생할 수 있습니다. 예를 들어, 상장사 임원이 주식을 매수한 후 일정 기간 내에 매도하여 이익을 얻거나, 매도 후 다시 매수하여 이익을 얻는 경우에 단기매매차익이 발생합니다. 이러한 차익은 임직원이나 주요주주가 재직 중이거나 퇴직 후에도 발생할 수 있으며, 매매일치수량에 따라 계산됩니다 (출처: 241008 상장사 임직원 주요주주 단기매매차익 발생사례 및 유의사항 안내.txt)."
35,공개매수 기간 중 투자자들이 주의해야 할 주요 사항은 무엇입니까?,"공개매수 기간 중에는 주가가 급격히 변동할 가능성이 있으며, 특히 경쟁 과열이나 근거 없는 풍문에 현혹되지 않도록 전자공시시스템(DART)을 통해 정확한 정보를 확인해야 합니다. 또한, 공개매수가 장외거래로 세금 등의 영향을 받을 수 있음을 고려해야 합니다.",241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).pdf,"공개매수 기간 중 투자자들이 주의해야 할 주요 사항은 다음과 같습니다:

1. **정보 확인**: 공개매수 조건이나 일정이 수시로 변경될 수 있으므로, 전자공시시스템(DART) 등을 통해 정확한 정보를 확인해야 합니다. 공개매수신고서 등을 통해 사전에 응모 방법을 확인하는 것이 중요합니다. (출처: 241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).txt)

2. **주가 변동성**: 공개매수 기간 중 또는 종료 이후 관련 종목의 주가가 급격히 하락할 수 있습니다. 특히 경영권 분쟁과 관련된 공개매수의 경우, 합의가 이루어지면 주가가 급락할 수 있으므로 주의가 필요합니다. (출처: 241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).txt)

3. **근거 없는 정보 주의**: 투자자들은 근거 없는 풍문이나 루머에 현혹되지 말고, 공시자료 등을 통해 정확한 내용을 확인해야 합니다. (출처: 241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).txt)

4. **세금 및 매도 제한**: 공개매수는 장외거래로 세금에 따른 영향을 고려해야 하며, 공개매수 종료일 및 직전 영업일에 매수하는 경우 응모가 어려울 수 있습니다. 또한, 공개매수가격에 원하는 물량을 모두 매도하지 못할 수도 있습니다. (출처: 241008 배포시 (보도자료) 공개매수 관련 소비자경보 발령(주의).txt)

이러한 사항들을 유의하여 합리적인 투자 결정을 내리는 것이 중요합니다."
36,구글이 시행하는 금융서비스 인증 절차의 주요 내용은 무엇입니까?,"구글은 국내에서 금융상품 광고를 하려는 광고주에게 금융위원회 등록 여부를 확인하는 인증 절차(FSV)를 마련하였습니다. 인증받지 못한 광고주는 금융상품 광고를 게재할 수 없으며, 이는 2024년 11월 7일부터 시행됩니다​.",241008 (보도자료) 불법사금융 척결 실무TF 개최.pdf,"구글이 시행하는 금융서비스 인증 절차의 주요 내용은 다음과 같습니다. 구글은 국내에서 영업하는 해외 온라인 플랫폼사 최초로, 인증이 완료된 광고주에게만 금융상품 및 서비스 광고를 허용하는 '금융서비스 인증(Financial Services Verification, FSV)' 절차를 마련하였습니다. 이 절차는 2023년 11월 7일부터 시행될 예정입니다.

인증 절차에 따르면, 금융서비스(상품)를 광고하거나 금융서비스를 탐색하는 고객을 대상으로 광고를 하고자 하는 광고주는 구글에 광고를 게재하기 전에 인증을 받아야 합니다. 인증 과정은 다음과 같습니다:

1. 금융서비스(상품) 광고주: 광고주의 정보(사명, 주소, 이메일 등)가 금융위원회에 허가·등록된 금융회사 정보와 일치하는지 확인합니다. 만약 광고주가 허가·등록된 금융회사가 아니라면 인증을 통과하지 못하고 광고를 게재할 수 없습니다.

2. 비금융 광고주: 금융서비스를 탐색하는 고객을 대상으로 광고를 하는 경우, 사업의 세부정보와 광고사유 등을 바탕으로 해당 광고가 타당한지 검증합니다. 타당성이 없는 경우 인증을 통과하지 못하고 광고를 게재할 수 없습니다.

3. 사후 인증: 최초에 인증심사 대상이 아니었던 광고주도 사업 정보나 광고 목적에 따라 인증심사 대상으로 확인될 수 있으며, 이 경우 광고 중단 및 인증 절차를 진행해야 합니다. 인증을 통과하지 못하면 광고를 게재할 수 없습니다 (출처: 241008 (보도자료) 불법사금융 척결 실무TF 개최.txt)."
37,"2024년 상반기 개인사업자대출119 프로그램으로 지원된 총액은 얼마이며, 주된 지원 유형은 무엇입니까?","2024년 상반기 개인사업자대출119 프로그램을 통해 1조 5,414억 원이 지원되었으며, 주요 지원 유형은 만기연장(1조 1,961억 원)과 이자감면(8,412억 원)입니다.",241007_조간 (보도자료) 24년 상반기 국내은행 개인사업자대출119 운영현황.pdf,"2024년 상반기 개인사업자대출119 프로그램으로 지원된 총액은 1조 5,414억원이며, 주된 지원 유형은 만기연장으로 1조 1,961억원(77.6%)이 지원되었습니다. 이자감면은 8,412억원(54.6%)으로 뒤를 이었습니다. (출처: 241007_조간 (보도자료) 24년 상반기 국내은행 개인사업자대출119 운영현황.txt)"
38,신용카드사의 부가서비스 제공 관행 개선에서 주요 개선 사항은 무엇입니까?,"결제 취소로 한도가 복원되는 경우 누락된 부가서비스를 자동 환급하도록 시스템과 약관을 개선하며, 무이자할부 및 결제취소분 실적 차감방식을 명확히 안내하도록 강화할 예정입니다.",241007_1630_(보도자료) 신용카드사의 부가서비스 제공 관행 등 개선.pdf,"신용카드사의 부가서비스 제공 관행 개선에서 주요 개선 사항은 다음과 같습니다:

1. **부가서비스 미제공 문제 해결**: 신용카드사가 결제 취소 시 부가서비스(포인트, 캐시백 등)를 제공하지 않는 문제를 해결하기 위해, 결제 취소 후 한도가 부활하는 경우 신속히 환급하도록 관련 약관 및 시스템을 개선할 예정입니다. 이를 통해 부가서비스 누락을 방지하고, 모든 신용카드상품의 이용·취소내역을 정산하여 누락된 부가서비스를 자동으로 사후 제공할 계획입니다 (출처: 241007_1630_(보도자료) 신용카드사의 부가서비스 제공 관행 등 개선.txt).

2. **신용카드 서비스 이용조건 안내 보완**: 신용카드 이용자가 '무이자할부' 및 '결제 취소분 실적 차감방식'을 제대로 인지할 수 있도록 신용카드 서비스 이용조건에 대한 안내를 보완하겠다고 밝혔습니다. 이는 이용자들이 서비스 이용 시 혼란을 겪지 않도록 하기 위한 조치입니다 (출처: 241007_1630_(보도자료) 신용카드사의 부가서비스 제공 관행 등 개선.txt).

3. **금리인하요구권 안내 강화**: 대출 이용자가 금리인하요구권을 적극 활용할 수 있도록 신청 요건 등에 대한 안내를 강화할 계획입니다. 이는 소비자들이 자신의 권리를 보다 잘 이해하고 활용할 수 있도록 돕기 위한 것입니다 (출처: 241007_1630_(보도자료) 신용카드사의 부가서비스 제공 관행 등 개선.txt).

이러한 개선 사항들은 신용카드 이용자들의 권익을 보호하고, 부가서비스의 투명성을 높이기 위한 노력의 일환으로 볼 수 있습니다."
39,"개인채무자보호법 시행의 주요 내용은 무엇이며, 시행 이후 정부의 계획은 무엇입니까?","개인채무자보호법은 연체이자 완화, 과도한 추심 제한, 채권 매각 규율 등을 포함하여 채무자의 경제적 재기를 지원합니다. 정부는 시행 후 점검반을 운영하여 사례를 신속히 대응하고, 금융회사와의 협력을 통해 법을 정착시킬 계획입니다.",241007 개인채무자보호법 시행 준비상황 및 향후 추진계획 점검회의 개최.pdf,"개인채무자보호법의 주요 내용은 대출을 갚기 어려운 개인채무자의 상환 및 독촉 부담을 완화하는 것입니다. 이 법은 채무자가 금융회사에 직접 채무조정을 요청할 수 있도록 하고, 연체이자 부담을 합리적으로 줄이며, 지나친 채권추심을 제한하여 채무자의 재기 가능성을 높이고 금융회사의 회수 가치를 증대시키는 것을 목표로 하고 있습니다. 또한, 법 시행 후 3개월간의 계도기간을 두어 제재보다는 계도 중심으로 감독할 계획입니다 (출처: Passage 0).

정부는 개인채무자보호법이 금융현장에 성공적으로 안착될 수 있도록 지속적으로 지원할 계획이며, 금융위원회는 시행상황 점검반을 운영하여 법의 시행 상황을 점검할 예정입니다. 또한, 금융회사들은 법 시행일까지 내부 기준을 마련하고, 채무자 보호를 위한 다양한 조치를 강화할 필요가 있습니다 (출처: Passage 2, Passage 3). 

향후 정부는 부당 채권추심 행위를 적발하고 예방하기 위한 점검을 실시하며, 법 적용 준비가 미흡한 부분에 대해서는 세부사항을 안내하고 지도할 계획입니다 (출처: Passage 4)."
40,금감원과 한국수자원공사가 체결한 감사업무 협약의 주요 목적은 무엇입니까?,"이 협약의 주요 목적은 감사 정보 및 기법 교류를 통해 감사 성과와 내부통제 체계 강화를 도모하고, 상호 발전을 촉진하는 것입니다.","241007 1100 (보도자료) 금감원, 한국수자원공사와 감사업무협약 체결.pdf","금융감독원과 한국수자원공사가 체결한 감사업무 협약의 주요 목적은 감사 전문성 향상 및 역량 강화를 통해 감사 성과를 높이고, 내부통제 체계를 강화하며 청렴도를 제고하는 것입니다. 이를 위해 양 기관은 감사 정보와 기법을 교류하고, 내부통제 및 감사활동 강화를 위한 실무회의를 운영하는 등 상호 협력을 진행할 예정입니다 (출처: 241007 1100 (보도자료) 금감원, 한국수자원공사와 감사업무협약 체결.txt)."
41,"2024년 상반기 관계형금융 잔액은 얼마이며, 주요 대출 증가율은 어떻게 되었습니까?","2024년 상반기 관계형금융 잔액은 18.4조 원으로, 전년 말 대비 11.4% 증가하였습니다. 중소법인 대출은 8.6%, 개인사업자 대출은 17.2% 증가하였습니다​.",241004_조간_(보도자료) 24년 상반기 관계형금융 취급실적 및 우수은행 평가 결과.pdf,"2024년 상반기 관계형금융 잔액은 18.4조원으로, 전년말(16.5조원) 대비 1.9조원(11.4%↑) 증가하였습니다. 주요 대출 증가율은 중소법인 대출이 12.1조원으로 8.6% 증가하였고, 개인사업자 대출은 6.3조원으로 17.2% 증가하였습니다 (출처: 241004_조간_(보도자료) 24년 상반기 관계형금융 취급실적 및 우수은행 평가 결과.txt)."
42,전북특별자치도와 금융감독원이 체결한 금융교육 활성화 협약의 주요 내용은 무엇입니까?,"협약의 주요 내용은 청소년 금융이해력 강화, 현직 교사 금융교육 확대, 청년 맞춤형 재무상담 프로그램 운영, 자립준비청년 대상 금융특강 제공 등이 포함되어 있습니다​.",241002_1100 (보도자료) 전북도 도민 금융교육을 적극 지원하겠습니다_F.pdf,"전북특별자치도와 금융감독원이 체결한 금융교육 활성화 협약의 주요 내용은 다음과 같습니다:

1. **금융교육 프로그램 운영**: 금융감독원은 초등학생을 위한 '늘봄학교'와 중학생을 위한 '자유학기제' 금융 교육 프로그램을 활용하여 학생들의 금융 이해력과 금융활동 역량을 강화합니다.

2. **교사 연수 확대**: 현직 교사들의 금융교육 전문성을 높이기 위해 금융감독원이 방학 중 교사 금융연수를 확대 실시합니다.

3. **청년 대상 재무상담 서비스**: 전북 지역 청년들을 위한 맞춤형 재무상담 서비스를 제공하며, 자립준비청년을 포함한 취약계층을 대상으로 금융교육 특강도 실시합니다.

4. **상호 협력**: 이번 협약을 통해 금융감독원과 전북특별자치도, 교육청, 시장·군수협의회가 유기적으로 협력하여 도민의 금융역량을 강화하고, 다양한 금융교육 프로그램을 통해 도민들이 금융 지식을 높일 수 있도록 지원합니다.

이 협약은 전북특별자치도가 글로벌 자산운용 중심 금융도시로 발전하는 데 기여할 것으로 기대됩니다 (출처: 241002_1100 (보도자료) 전북도 도민 금융교육을 적극 지원하겠습니다_F.txt)."
43,전기자동차 배터리 교체 비용 전액 보상을 받으려면 어떤 약관에 가입해야 합니까?,"전기자동차 배터리 교체 비용 전액 보상을 받기 위해서는 ""전기자동차 배터리 교체비용 전액보상 특별약관""에 별도 가입해야 합니다. 일반 약관에서는 감가상각 금액이 공제됩니다​.",241002 주요 민원사례로 알아보는 소비자 유의사항_자동차보험 특별약관편_F.pdf,"전기자동차 배터리 교체 비용을 전액 보상받기 위해서는 ""전기자동차 배터리 교체 비용 전액보상 특별약관""에 가입해야 합니다. 이 특별약관에 가입하지 않은 경우, 배터리 교체 시 기존 배터리의 감가상각 금액이 공제되어 보상받게 되므로, 전액 보상을 원할 경우 반드시 해당 약관에 별도로 가입해야 합니다 (출처: 241002 주요 민원사례로 알아보는 소비자 유의사항_자동차보험 특별약관편_F.txt)."
44,START 포털을 통해 인허가 사전협의를 신청한 경우 평균 면담 일정 소요 기간은 얼마나 됩니까?,START 포털을 통해 접수된 인허가 사전협의는 평균적으로 접수 후 약 26일 이내에 면담이 이루어집니다​.,241002 조간 (보도자료) 「START 포털」 운영.pdf,"인허가 사전협의를 신청한 경우, 평균 면담 일정 소요 기간은 약 26일 이내입니다. (출처: 241002 조간 (보도자료) 「START 포털」 운영.txt)"
45,2024년 보험회사의 해약환급금 준비금 제도 개선의 주요 내용은 무엇입니까?,"자본건전성 조건을 충족하는 보험사에 대해 준비금 적립 비율을 기존 대비 80% 수준으로 조정하여 배당가능이익을 확대하며, 지급여력 비율 200% 이상인 보험사부터 우선 적용할 예정입니다.",241002 자본건전성이 충분한 보험회사의 배당가능이익이 종전(IFRS4) 수준으로 확대.pdf,"2024년 보험회사의 해약환급금 준비금 제도 개선의 주요 내용은 다음과 같습니다:

1. **배당가능이익 확대**: 자본건전성이 충분한 보험회사에 대해 해약환급금 준비금 적립비율을 조정하여, 종전 회계기준(IFRS4) 적용 시와 유사한 배당가능이익을 확보할 수 있도록 합니다. 이는 손금 인정 시 발생하는 이연법인세부채를 고려하여 이루어집니다.

2. **적립비율 조정**: 해약환급금 준비금의 적립비율을 현행 대비 80% 등으로 조정하여, 보험회사가 배당을 확대할 수 있는 여지를 마련합니다.

3. **지급여력비율 조건**: 개선안은 일정 지급여력비율(K-ICS)을 조건으로 설정하고, 2024년에는 지급여력비율 200% 이상인 보험회사에 우선 적용하며, 매년 기준을 10%p 하향 조정하는 순차적 확대 원칙을 마련합니다. 이를 통해 일반적인 지급여력비율 권고치인 150%까지 5년에 걸쳐 확대할 계획입니다.

4. **법인세 및 세금 납부 문제 해결**: 해약환급금 준비금이 전액 과세표준에서 제외되어 세금 납부가 일정 기간 이연되므로, 이로 인해 발생하는 과소납세 문제를 해결하기 위한 방안도 포함됩니다.

이러한 개선 방안은 보험회사의 자본건전성을 유지하면서도 주주 배당과 세금 납부의 균형을 맞추기 위한 노력의 일환으로 추진됩니다 (출처: 241002 자본건전성이 충분한 보험회사의 배당가능이익이 종전(IFRS4) 수준으로 확대.txt)."
46,보험사의 내부통제 강화를 위해 추진된 주요 방안은 무엇입니까?,"상품위원회의 운영 강화, 계리법인 외부검증 절차 개선, 합리적 보장한도 심의 기준 마련 등이 포함됩니다. 이를 통해 보험상품 개발 및 판매의 모든 과정을 총괄하도록 합니다.",241002 보험산업의 건전경쟁을 확립하고 내부통제를 강화해 나가겠습니다.pdf,"보험사의 내부통제 강화를 위해 추진된 주요 방안은 다음과 같습니다:

1. **금융사고 예방지침 제정**: 보험회사의 금융사고를 예방하기 위해 주요 업무 절차를 정하고, 예방 조치의 실효성을 강화하는 지침을 제정합니다. 특히 고위험 업무를 담당하는 직원은 장기간 연속 근무를 금지하고, 위험이 높은 거래에 대해 복수의 인력과 부서가 참여하도록 합니다 (출처: 241002 보험산업의 건전경쟁을 확립하고 내부통제를 강화해 나가겠습니다.txt).

2. **내부통제 규율 명시화**: 보험사기 예방을 위한 내부통제 규율을 명확히 하여 금융사고로 인한 소비자 피해를 방지합니다 (출처: 241002 보험산업의 건전경쟁을 확립하고 내부통제를 강화해 나가겠습니다.txt).

3. **불완전판매 예방 및 소비자 보호**: 불완전판매를 예방하기 위해 해피콜 스크립트를 필수적으로 사용하고, 소비자에게 설계사 신뢰도 정보를 제공하여 우수 설계사를 선택할 수 있도록 합니다 (출처: 240808 (보도자료) 1500_보험산업이 신뢰받는 국민동반산업으로 변모해 나갑니다.txt).

4. **보험금 지급 거절 방지**: 부당한 보험금 지급 거절을 방지하고, 소비자 친화적인 제도를 정비하여 보험민원 처리 효율성을 높입니다 (출처: 240808 (보도자료) 1500_보험산업이 신뢰받는 국민동반산업으로 변모해 나갑니다.txt).

이러한 방안들은 보험사의 내부통제를 강화하고 소비자 보호를 증진하기 위한 노력의 일환으로 추진되고 있습니다."
47,보험 가입자가 통지의무를 이행하지 않을 경우 어떤 불이익이 있을 수 있습니까?,"통지의무를 이행하지 않으면 보험 계약이 해지되거나, 보험금이 삭감 지급 또는 부지급되는 불이익이 발생할 수 있습니다​.",240930[금융꿀팁] 보험 가입 후 알릴의무(통지의무) 관련 유익정보 및 유의사항 안내.pdf,"보험 가입자가 통지의무를 이행하지 않을 경우, 여러 가지 불이익이 발생할 수 있습니다. 예를 들어, 보험금 청구 시 필요한 서류를 제출하지 않거나, 사고 발생 후 즉시 보험회사에 통지하지 않으면 보험금 지급이 거부될 수 있습니다. 이는 보험 약관에 명시된 조건을 충족하지 못하기 때문입니다. 또한, 통지의무를 이행하지 않으면 보험회사가 손해액을 감액하거나, 아예 보상을 하지 않을 수도 있습니다. 이러한 경우는 특히 누수 사고와 같은 특정 상황에서 더욱 두드러지며, 피보험자가 사고의 원인이나 상황을 적시에 통지하지 않으면 보상받지 못할 위험이 큽니다 (출처: 240807 (보도자료) 석간_주요 분쟁사례로 알아보는 소비자유의사항 - 누수 사고 보상 관련 -.txt)."
48,"여신거래 안심차단 서비스는 어떤 목적으로 제공되며, 주요 가입 연령대는 누구입니까?","여신거래 안심차단 서비스는 보이스피싱 등 피해를 예방하기 위해 제공되며, 주요 가입 연령대는 60대 이상으로 전체 가입자의 약 62%를 차지합니다.",240930 조간 (보도자료) 여신거래 안심차단 시행(8.23.) 이후.pdf,"여신거래 안심차단 서비스는 이용자가 본인이 원하지 않는 여신거래로 인해 피해를 입지 않도록 신용대출, 카드론, 신용카드 발급 등 개인의 신규 여신거래를 사전에 차단할 수 있도록 제공됩니다. 이 서비스는 특히 보이스피싱 및 명의도용과 같은 금융사기로부터 스스로를 보호하기 위한 목적으로 운영되고 있습니다. 

주요 가입 연령대는 60대 이상 고령층으로, 이 연령대의 서비스 가입률이 전체 가입자의 62%에 달합니다. 이는 고령층이 신규 대출 수요는 낮지만, 명의도용 등에 따른 보이스피싱 피해 우려가 높기 때문입니다. 반면, 20·30대의 가입률은 상대적으로 낮은 편입니다 (출처: 240930 조간 (보도자료) 여신거래 안심차단 시행(8.23.) 이후.txt)."
49,마이데이터 2.0에서 청소년의 이용 편의성을 개선하기 위해 어떤 변경이 이루어졌습니까?,"청소년의 마이데이터 이용 연령이 기존 19세 이상에서 14세 이상으로 변경되었습니다. 다만, 정보 활용 제한 규정은 유지됩니다.",240930 조간 (보도자료) 「마이데이터 2.0」 시행을 위한 제도적 기반을 마련하겠습니다.pdf,"마이데이터 2.0에서 청소년의 이용 편의성을 개선하기 위해 법정대리인의 동의 없이 스스로 마이데이터를 이용할 수 있는 연령이 19세에서 14세 이상으로 변경되었습니다. 이로 인해 14세 이상의 청소년은 법정대리인의 동의 없이도 마이데이터를 이용할 수 있게 되었으며, 이는 비대면 채널에서 법정대리인 확인이 어려워 마이데이터 이용이 제한되었던 문제를 해결하는 데 기여합니다. 다만, 19세 미만 청소년의 마이데이터 정보가 무분별하게 활용되지 않도록 정보 수집·제공과 활용 제한 규정은 유지됩니다 (출처: 240930 조간 (보도자료) 「마이데이터 2.0」 시행을 위한 제도적 기반을 마련하겠습니다.txt)."
50,수능 이후 고3 학생들을 위한 금융교육의 주요 내용은 무엇입니까?,"주요 내용으로는 신용관리, 금융사기 예방, 재무관리 방법, 금융꿀팁 등이 포함되며, 가상자산 투자사기 및 청소년 불법도박 예방 등도 다룹니다.",240930 고3 학생들에게 꼭 필요한 금융사기 예방법 및 금융꿀팁.pdf,"수능 이후 고3 학생들을 위한 금융교육의 주요 내용은 다음과 같습니다:

1. **신용관리**: 신용카드와 체크카드의 차이, 바람직한 대출 관리 방법, 학자금 대출 및 대환 대출 플랫폼에 대한 교육이 포함됩니다.
2. **금융사기 예방**: 보이스피싱, 메신저피싱, 스미싱, 파밍 등 다양한 금융사기의 유형과 대처 요령을 다룹니다. 특히, 가상자산 투자 사기와 청소년 불법 도박 예방에 대한 내용도 포함되어 있습니다.
3. **재무관리 방법**: 목돈 마련하기, 투자 및 보험의 개념, 금융·재무 감각 키우기와 관련된 교육이 제공됩니다.
4. **금융꿀팁**: 채무자 구제 제도 및 채무 상담 방법, 해외여행 시 트래블 체크카드 활용법, 전세사기 예방법, 청년 창업 준비 방법 등 실생활에 유용한 금융 정보가 포함됩니다.

이 교육은 총 2시간 분량으로 구성되어 있으며, 금융사기 예방 교육을 강화하기 위해 신종 금융사기 관련 자료도 추가되었습니다 (출처: 240930 고3 학생들에게 꼭 필요한 금융사기 예방법 및 금융꿀팁.txt)."
51,이 문서에서 '온라인 대출 갈아타기 서비스'가 새롭게 추가된 대상은 무엇인가요?,이 문서에서는 2024년 9월 30일부터 실시간 시세 조회가 가능한 주거용 오피스텔과 빌라(연립·다세대)가 '온라인 대출 갈아타기 서비스'의 새로운 대상에 포함되었다고 설명하고 있습니다.,240927 실시간 시세 조회가 가능한 주거용 오피스텔 및 빌라 담보대출도 갈아타기.pdf,"'온라인 대출 갈아타기 서비스'에 새롭게 추가된 대상은 실시간 시세 조회가 가능한 주거용 오피스텔과 빌라 담보대출입니다. 이 서비스는 2024년 9월 30일부터 시행되며, 청년과 서민 등의 주거금융비용 절감을 목표로 하고 있습니다. (출처: 240927 실시간 시세 조회가 가능한 주거용 오피스텔 및 빌라 담보대출도 갈아타기.txt)"
52,문서에서 '공매도 통합 가이드라인'의 주요 목적은 무엇인가요?,이 문서에서는 '공매도 통합 가이드라인'의 주요 목적이 투자자가 공매도 불법 여부를 스스로 검증하고 예방·통제할 수 있도록 하기 위한 것이라고 명시하고 있습니다.,240926 투자자에게 공매도 통합가이드라인을 제시.pdf,"'공매도 통합 가이드라인'의 주요 목적은 공매도 거래주문을 제출하려는 자가 갖추어야 할 내부통제 기준을 제시하여 무차입공매도 등 불법적인 거래주문 제출을 사전에 방지하는 것입니다. 이를 통해 공매도 거래 법인의 통제 수준을 제고하고, 법인별 최적화된 통제체계의 조기 구축을 유도하는 것을 목표로 하고 있습니다. 또한, 투자자들이 공매도의 불법 여부를 스스로 검증할 수 있도록 명확하고 실효성 있는 가이드라인을 마련하는 데 중점을 두고 있습니다 (출처: 240926 투자자에게 공매도 통합가이드라인을 제시.txt)."
53,문서에서 채권자 변동정보 조회 시스템의 주요 개선 사항은 무엇인가요?,"문서에 따르면 주요 개선 사항은 (1) 조회 가능한 정보의 범위를 확대하여 신용카드 거래대금, 현금서비스, 개인사업자 대출 등도 포함하고, (2) 채권 변동 정보를 5영업일 이내에 업데이트하도록 변경한 것입니다​.","240926 채권자 변동내역, 소멸시효 완성 여부 등을 확인하고 불법 채권추심에 대응.pdf","채권자 변동정보 조회 시스템의 주요 개선 사항은 다음과 같습니다:

1. **정보 확대**: 소비자가 조회할 수 있는 채권의 범위가 대폭 확대되었습니다. 이제는 대출과 카드론뿐만 아니라 신용카드 거래대금 및 현금서비스와 같은 다양한 채무도 확인할 수 있습니다. (출처: 240926 채권자 변동내역, 소멸시효 완성 여부 등을 확인하고 불법 채권추심에 대응.txt)

2. **최신정보 업데이트**: 채권 매각이 발생한 경우, 기존에는 최대 3개월이 소요되었던 채권자 변동정보 확인이 앞으로는 5영업일 이내로 단축됩니다. 이를 통해 소비자는 더 빠르게 자신의 채권자 현황을 파악할 수 있습니다. (출처: 240926 채권자 변동내역, 소멸시효 완성 여부 등을 확인하고 불법 채권추심에 대응.txt)

3. **개인사업자 대출 추가**: 개인사업자 명의로 받은 대출에 대해서도 관련 정보를 확인할 수 있도록 시스템이 개편되었습니다. (출처: 240926 채권자 변동내역, 소멸시효 완성 여부 등을 확인하고 불법 채권추심에 대응.txt)

4. **직관적인 정보 제공**: 소비자가 본인 채무의 연체 또는 채권자 변동이 발생하면, 관련 정보를 직관적으로 확인할 수 있도록 화면이 구성되었습니다. (출처: 240926 채권자 변동내역, 소멸시효 완성 여부 등을 확인하고 불법 채권추심에 대응.txt)

이러한 개선 사항들은 소비자가 불법 채권 추심에 효과적으로 대응할 수 있도록 돕기 위해 마련되었습니다."
54,이 문서에서 온라인 대부중개사이트 점검의 주요 내용은 무엇인가요?,"주요 점검 내용은 개인정보 유출, 불법사금융업체 광고 대행, 허위·과장광고 등의 위법 행위 여부를 확인하는 것입니다​.","240926 경기도, 경기남부 북부경찰청과 온라인 대부중개플랫폼 합동점검 실시.pdf","온라인 대부중개사이트 점검의 주요 내용은 다음과 같습니다:

1. **점검 대상 및 일정**: 경기도 등록 온라인 대부중개사이트 5개사에 대해 2024년 9월 26일부터 합동점검이 실시됩니다. 점검은 금융감독원, 경기도, 경기남부경찰청, 경기북부경찰청, 금융보안원 등 여러 기관이 참여합니다.

2. **점검 내용**: 점검 항목으로는 개인정보 유출, 불법사금융업체 광고 대행, 허위·과장광고 등이 포함됩니다. 위법행위가 적발될 경우 영업정지 및 수사의뢰 등의 엄중한 조치가 취해질 예정입니다.

3. **배경 및 필요성**: 최근 온라인 대부중개사이트를 통한 불법사금융 피해가 증가하고 있어, 정부는 이러한 사이트에 대한 관리 및 감독을 강화하고 있습니다. 특히, 개인정보 유출과 불법사금융 연계 문제를 해결하기 위한 제도 개선이 추진되고 있습니다.

4. **제도 개선 방안**: 대부중개사이트의 등록기관을 지자체에서 금융위원회로 상향 조정하고, 등록 요건을 강화하여 정보보호체계를 의무화하는 등의 조치가 계획되고 있습니다. 또한, 불법목적의 개인정보 제3자 제공을 금지하는 법적 근거를 마련할 예정입니다.

이러한 점검과 제도 개선은 불법사금융을 근절하고 소비자의 권리를 보호하기 위한 노력의 일환으로 진행되고 있습니다. (출처: 240926 경기도, 경기남부 북부경찰청과 온라인 대부중개플랫폼 합동점검 실시.txt)"
55,문서에서 설립된 디지털자산보호재단의 주요 역할은 무엇인가요?,디지털자산보호재단의 주요 역할은 영업을 종료한 가상자산거래소로부터 이용자의 자산을 이전받아 안전하게 보관하고 이를 이용자에게 반환하는 것입니다​.,240925영업을 종료한 가상자산거래소의 이용자 자산을 차질없이 반환.pdf,"디지털자산보호재단의 주요 역할은 영업을 종료한 가상자산거래소로부터 이용자 자산을 이전받아 안전하게 보관 및 관리하고, 이를 이용자에게 반환하는 것입니다. 재단은 금융위원회의 허가를 받아 설립되며, 이용자 자산 보호와 건전한 거래질서 확립을 목표로 하고 있습니다. 또한, 재단은 공공성과 전문성을 높이기 위해 운영위원회를 구성하여 자산 관리에 관한 중요사항을 논의할 예정입니다. 이를 통해 가상자산 이용자의 권익을 보호하고, 시장의 혼란을 최소화하여 건전한 시장질서를 확립하는 데 기여할 것으로 기대됩니다 (출처: 240925영업을 종료한 가상자산거래소의 이용자 자산을 차질없이 반환.txt)."
